Study,Year,Data source,ID: CRS,Char: Methods,Char: Participants,Char: Interventions,Char: Outcomes,Char: Notes
Allez 2023 (TRIDENT- Part 1),2023,PUB,26396408,"<p><b>Study design and number of study arms:</b> RCT, 2 arms</p><p><b>Single-centre or multi-centre? </b>multi-centre</p><p><b>Countries </b>: Multiple</p><p><b>Study chronology: </b>August 2016 - January 2019</p><p><b>Setting:</b> Hospitals</p>","<p><b>Induction or maintenance study? </b>Induction</p><p><b>Active or inactive disease at beginning of study?&nbsp;</b> Active</p><p><b>Inclusion criteria: </b>Adults with moderate to severe CD</p><p><b>Exclusion criteria:</b> NR</p><p><i><b>Baseline Disease characteristics</b></i></p><ul><li data-list-item-id=""eacb9fe3864990647eb699a844553c75b"">Fistulating disease: NR</li><li data-list-item-id=""e72e6b0a73cc0d13d2abb893e51b2e946"">Location of disease (ileal, colonic, etc): NR</li><li data-list-item-id=""e0470a2c6e0c3a27eeeb77d410ebc1486"">Duration or length of disease since diagnosis: NR</li><li data-list-item-id=""e96cd78df4ccd348f3024c02162672b47"">Disease activity score (CDAI, mean(SD)): Tesnatilimab 312.7(60), placebo 309.3(56.5)</li><li data-list-item-id=""ef9e4f5acfbff24f1d5372dcec63cbcbb"">Length of active disease: NR</li><li data-list-item-id=""e507734df224356b88e209af534019984"">Endoscopic disease activity scoring (SES-CD, median): Tesnatilimab 8, Placebo 6</li></ul><p><i><b>Other baseline characteristics</b></i></p><p><b>Age, years: </b>Tesnatilimab: 38.5(13.2), Placebo 38.9(13.3)</p><p><b>Sex (m/f): </b>Tesnatilimab 81/64, placebo 41/31</p><p><b>Smoking: </b>NR</p><p><b>Number randomised: </b>Tesnatilimab 73, placebo 72</p><p><b>Number reaching end of study: </b>Tesnatilimab 69, placebo 66</p>","<p><b>IG: </b>Tesnatilimab</p><p><b>CG: </b>Placebo</p><p><b>Duration of study</b>: 22 weeks</p><p><b>Measurement time-points during study: </b>week 8, week 12</p><p><b>Any follow-up measurements after study end? </b>16 weeks after the end</p>","<p><b>Primary outcomes as defined by study authors: </b>clinical remission and response based on CDAI</p><p><b>Secondary outcomes as defined by study authors: </b>endoscopic remission, response and healing based on SES-CD</p>",<p><b>Funding source:</b> Janssen</p><p><b>Conflicts of interest: </b>Extensive list of conflicts of interest reported in the publication for all authors</p>
Allez 2023 (TRIDENT- Part 2),2023,PUB,26396412,"<p><b>Study design and number of study arms:</b> RCT, 2 arms</p><p><b>Single-centre or multi-centre? </b>multi-centre</p><p><b>Countries </b>: Multiple</p><p><b>Study chronology: </b>April 2018 - January 2022</p><p><b>Setting:</b> Hospitals</p>","<p><b>Induction or maintenance study? </b>Induction</p><p><b>Active or inactive disease at beginning of study?&nbsp;</b> Active</p><p><b>Inclusion criteria: </b>Adults with moderate to severe CD</p><p><b>Exclusion criteria:</b> NR</p><p><i><b>Baseline Disease characteristics</b></i></p><ul><li data-list-item-id=""ed7291b4a72fa9b2bd9ca2e59ac8cd2dc"">Fistulating disease: NR</li><li data-list-item-id=""e167fcab7597a00d0938c398c1ed4fe56"">Location of disease (ileal, colonic, etc): NR</li><li data-list-item-id=""e08660b667742da9a3a27b11ad68b9117"">Duration or length of disease since diagnosis: NR</li><li data-list-item-id=""e8e1c8cdf2e927adbaa26d45bda6fc95c"">Disease activity score (CDAI, mean(SD)): Tesnatilimab 309.5(55), placebo 313.1(47.4)</li><li data-list-item-id=""efb3c71d2140aff8786b5c6c31c6d79f1"">Length of active disease: NR</li><li data-list-item-id=""ebacadd8d7624ee56556d196f5d7b4383"">Endoscopic disease activity scoring (SES-CD, median): Tesnatilimab 8, Placebo 7</li></ul><p><i><b>Other baseline characteristics</b></i></p><p><b>Age, years: </b>Tesnatilimab: 36.9(13), Placebo 40.6(13.7)</p><p><b>Sex (m/f): </b>Tesnatilimab 85/63, placebo 24/24</p><p><b>Smoking: </b>NR</p><p><b>Number randomised: </b>Tesnatilimab 148, placebo 148</p><p><b>Number reaching end of study: </b>Tesnatilimab 132, placebo 144</p>","<p><b>IG: </b>Tesnatilimab</p><p><b>CG: </b>Placebo</p><p><b>Duration of study</b>: 22 weeks</p><p><b>Measurement time-points during study:&nbsp;</b> week 8, week 12</p><p><b>Any follow-up measurements after study end? </b>16 weeks after the end</p>","<p><b>Primary outcomes as defined by study authors: </b>clinical remission and response based on CDAI</p><p><b>Secondary outcomes as defined by study authors: </b>endoscopic remission, response and healing based on SES-CD</p>",<p><b>Funding source:</b> Janssen</p><p><b>Conflicts of interest: </b>Extensive list of conflicts of interest reported in the publication for all authors</p>
Buhl 2022 (STOP-IT),2022,PUB,26396414,"<p><b>Study design:</b> Double-blind, randomised, placebo-controlled</p>
<p><b>Single-centre or multi-centre? </b>Multi-centre (13 sites)</p>
<p><b>Countries: </b>Denmark, Finland, Norway, and Sweden</p>
<p><b>Study chronology: </b>January 2013 to May 2020</p>
<p><b>Setting:</b> Secondary Care</p>","<p><b>Maintenance study</b></p><p><b>Inactive disease at beginning of study:</b> Inactive disease</p><p><b>Inclusion criteria: </b>Adult patients (age ≥ 18 years) with luminal Crohn’s disease defined by standardised diagnostic criteria in sustained complete remission on IFX maintenance therapy (def. infusions every 6– 10 weeks, 5– 10 mg/kg) with a treatment length of a minimum 12 months are eligible. Complete remission is defined as a CDAI score&lt;150, no signs of inflammation on biochemical parameters (normal CRP, leucocytes, haemoglobin (Hb) and albumin), and no other marks of disease activity, either from endoscopic examination (Simple Endoscopic Score for Crohn’ s Disease (SES-CD) score 0–2) and/or by MRI (defined by no signs of disease activity when evaluated by a trained radiologist). Sustained remission is defined as a clinical judgement of the disease to be stable at two consecutive treatment visits (corresponding two scheduled IFX infusions) and no use of oral steroids within 3 months prior to inclusion. Concomitant therapy with immune suppressants, except steroids, is allowed. The dosage and frequency must have been stable 3 months prior to inclusion, and must remain stable throughout the study period.</p><p><b>Exclusion criteria:</b> Exclusion criteria include the initial indication for IFX being predominantly fistulising perianal disease, ongoing fistulising disease, and pregnancy or lactation. Further, in case of any contraindications for continuing IFX treatment, including prior acute or delayed infusion reaction to a TNF-inhibiting agent, former malignancy, moderate to severe heart disease, any active infection requiring parenteral or oral antibiotic treatment, known infection with tuberculosis, HIV or hepatitis virus, the patient cannot be included.</p><p><b>Baseline Disease characteristics</b></p><ul><li data-list-item-id=""e7db15af7cc236c9558f0720988eab896"">Fistulating disease: IG 4/59 CG: 2/56</li><li data-list-item-id=""ee37dccfdd11329a16e688c09fd43c2be"">Location of disease:<ul><li data-list-item-id=""e0c20491c941be18ff6dd4b7c1dab5590"">Ileal: IG 8/59 CG 4/56</li><li data-list-item-id=""e29850bad4dbce918c16e52e22f665ad4"">Colonic: IG 17/59 CG 24/56</li><li data-list-item-id=""e23fb2ce08c66c3e9b847c9e718c9ea55"">Ileocolonic: 34/59 CG 28/56</li><li data-list-item-id=""ecc223b17d5a0a893faf75e1288eb0db3"">Isolated upper disease: 0/59 CG 0/56</li></ul></li><li data-list-item-id=""e651dbb10dd6a5baf31f287989e159f0d"">Duration or length of disease since diagnosis: years, mean(IQR) IG 6(3-12) CG 5(1-15)</li></ul><p><b>How was remission achieved?</b> This double-blind, randomized, PBO-controlled multicenter trial enrolled patients with luminal CD who had been treated with standard IFX maintenance therapy for at least 1 year, in complete remission at the time of inclusion defined as CD Activity Index (CDAI) &lt;150, normal biochemical parameters (CRP, WBC, Hgb, albumin), and no signs of inflammatory activity as assessed by ileo-colonoscopy, MRI, and/or capsule endoscopy.</p><p><b>How long have they been on remission</b>: Patients were required to be in stable clinical remission at the two infliximab infusion visits before the inclusion visit (about 8 weeks)</p><p><b>Current remission activity score if reported</b>: CDAI mean(IQR) IG 46 (16–71) CG 35 (14–65)</p><p><b>Endoscopic disease scoring</b>: SES-CD mean(IQR) IG 0(0–0) CG 0 (0–0)</p><p><i><b>Other baseline characteristics</b></i></p><p><b>Age at beginning of study per IG/CG: </b>years, mean(IQR) IG 36 (26–50) CG 32 (25–50)</p><p><b>Sex (m/f) per IG/CG: </b>f/m IG 26/33 CG 28/28</p><p><b>Smoking per IG/CG :</b> IG 13/59 CG 11/56</p><p><b>Number randomised per IG/CG:</b> IG 59/115 CG 56/115</p><p><b>Number reaching end of study per IG/CG:</b> IG 54/59 CG 47/56&nbsp;</p>","<p><b>IG: </b>Continued infliximab therapy at an unchanged dose for a duration of 48 weeks</p>
<p><b>CG: </b>Matching placebo for a duration of 48 weeks</p>
<p><b>Duration of study</b>: 48 weeks</p>
<p><b>Measurement time-points during study: </b>weeks 4, 8, 16, 24, 32, 40, 48</p>
<p><b>Any follow-up measurements after study end? If yes, what time-points? </b>No follow-up measurements.</p>","<p><b>Primary outcomes as defined by study authors (from the protocol): </b>Proportion of patients who maintain remission, i.e. CDAI &lt;150</p>
<p><b>Secondary outcomes as defined by study authors (from the protocol): </b>Secondary end points assessed at the end of the trial after 48 weeks include:</p>
<p>▸ Proportion of patients who maintain complete remission (def. CDAI score &lt;150, no signs of inflammation on biochemical parameters and mucosal healing).</p>
<p>▸ Median time to relapse after discontinuation of IFX.</p>
<p>▸ Proportion of patients experiencing relapse. Relapse, defined as a CDAI score &gt;150 and a greater than 70-point increase from inclusion over two consecutive weeks.</p>
<p>▸ Change from baseline in disease activity (i.e., CDAI score, biochemical parameter including faecal calprotectin, SES-CD).</p>
<p>▸ Economical expenses for treatment of Crohn’s disease in the two groups</p>","<p><b>Funding source:</b> This study is supported by Nordforsk, Herlev Hospital Research Council, Danish Colitis-Crohn Society, and A.P. Møller and Chastine Mc-Kinney Møller’s Foundation for General Purposes</p>
<p><b>Conflicts of interest: </b>CS has served as a speaker for MSD and Abbvie and as a consultant for MSD and Takeda Pharmaceutical Company. JB has served as an advisory board member for Abbvie. OØT has served as a speaker and consultant for UCB and Zealand Pharma, speaker for MSA, and primary investigator for Amgen, Biogen, Novo-Nordisk and Pfizer. KB has served as a speaker for Pfizer, Roche, Novo-Nordisk, Bristol-Meyers Squibb and Biomonitor and owns stocks in Novo-Nordisk and Biomonitor.</p>"
Chen 2020,2020,PUB,26396420,"<p><b>Study design and number of study arms:</b> 26-week, randomized, phase III study of adalimumab in patients naïve to anti-TNF therapy</p>
<p><b>Single-centre or multi-centre? </b>15 sites&nbsp;</p>
<p><b>Countries </b>: &nbsp;China&nbsp;</p>
<p><b>Study chronology: </b>between 17 August 2015 and 15 December 2017</p>
<p><b>Setting:</b> NR</p>","<p><b>Induction or maintenance study? </b>Induction</p><p><b>Active or inactive&nbsp;disease at beginning of study?&nbsp;</b> Active</p><p><b>Inclusion criteria: &nbsp;</b>adults (aged ⩾18–⩽70 years) naive to anti-TNF therapy with moderately to severely active CD (CDAI ⩾220 and ⩽450) and elevated hs-CRP (⩾3 mg/l) who did not improve with conventional therapy of oral corticosteroids and/or immuno-suppressants. During screening, patients needed to have negative QuantiFERON-TB Gold (QFT) test results as assessed by a central laboratory and chest imaging results to rule out the presence of active and latent tuberculosis (TB).</p><p><b>Exclusion criteria:</b> Patients were excluded if they had under-gone surgical bowel resection within 6 months of screening or planned surgical bowel resection; symptomatic known obstructive strictures; internal or external fistula (with the exception of anal fistula without dysplasia; or had undergone ostomy or ileoanal pouch surgery.</p><p><i><b>Baseline Disease characteristics</b></i></p><ul><li data-list-item-id=""e7254cc8f8362c679ce79d7fdd6c683db"">Fistulating disease: NR</li><li data-list-item-id=""e8c50a8d74dee1fb9efd27e6e59613272"">Location of disease (ileal, colonic, etc): &nbsp;colonic 19% in Adalimumab. 23% in placebo group. Ileal 18% placebo. 22% in adalimumab group. Ileal-colic is 58% in placebo. 59% ileal-colic in adalimumab.</li><li data-list-item-id=""e5492737974927175c6f52f912854ba8c"">Duration or length of disease since diagnosis: Mean±SD 2.3±2.7 years in placebo. 3.1± 3.2 years in adalimumab.</li></ul><p>For active disease population</p><ul><li data-list-item-id=""e78fbf40f9fad64f7285c23d6bd8613cc"">Disease activity score:Mean±SD 274.7±49.1 for placebo. 272.1±48.1) for adalimumab</li><li data-list-item-id=""e92e6c56ce7180746510589c65075b67e"">Length of active disease:</li><li data-list-item-id=""e415fa9a87e95930279435a914388cd42"">Endoscopic disease activity scoring: endoscopic assessment was not performed in this study. However, an inclusion criterion of elevated hs-CRP was implemented to ensure patients had active inflammatory CD at study entry</li></ul><p><i><b>Other baseline characteristics</b></i></p><p><b>Age at beginning of study per IG/CG</b> <b>[mean(SD) or median(range)]: Mean±SD </b>32.6 ±9.5 y for placebo. 33.2 ±10.2 y for IG</p><p><b>Sex (m/f) per IG/CG :&nbsp;</b> Placebo 71% males and 29% females. Adalimumab 66% males &nbsp;and 34% females</p><p><b>Smoking per IG/CG [mean(SD), median(range), or percentages/numbers of patients]:</b> NR</p><p><b>Number randomized per IG/CG :</b>&nbsp;</p><p>IG: 102</p><p>CG: 103</p><p><b>Number reaching end of study per IG/CG :</b>&nbsp;</p><p>IG: 92</p><p>CG: 96</p>","<p><b>IG: </b>Patients randomized to adalimumab received blinded adalimumab 160 mg at week 0, 80 mg at week 2, and 40 mg at weeks 4 and 6. &nbsp;</p><p><b>CG: </b>regimen, dosage, mode of administration. Patients randomized to placebo received blinded placebo (same number of injections) at weeks 0 and 2, then blinded adalimumab 160 mg at week 4 and 80 mg at week 6.</p><p><b>Duration of study</b>: &nbsp;26 weeks</p><p><b>Measurement time-points during study:&nbsp;</b> 4 and 8 weeks</p><p><b>Any follow-up measurements after study end? If yes, what time-points?&nbsp;</b> After 8 weeks begun the open-label phase of the study</p>","<p><b>Primary outcomes as defined by study authors: &nbsp;</b></p>
<p>At week 4, clinical remission was defined as CDAI &lt; 150</p>
<p><b>Secondary outcomes as defined by study authors:&nbsp;</b></p>
<p>Two key secondary endpoints assessed at week 4 were a decrease in CDAI ⩾70 points and a decrease in CDAI ⩾70 plus a reduction in hs-CRP of 30% from baseline.&nbsp;</p>
<p>Steroid-free clinical remission and steroid-free clinical remission plus hs-CRP reduction of 50% from baseline were assessed at week 26 in week-8 responders. Clinical remission plus hs-CRP reduction of 50% from baseline, clinical remission plus hs-CRP &lt; 3 mg/l, and clinical remission plus hs-CRP &lt; 3 mg/l and fecal calprotectin (FC) &lt;250 μg/g were assessed at weeks 4 and 26.&nbsp;</p>
<p>Health-related quality of life was assessed using the Inflammatory Bowel Disease Questionnaire (IBDQ, which was validated in Chinese) at weeks 4 and 26 in week-8 respond-ers.26–28 The 32-item IBDQ score ranges from 32 (worst) to 224 (best). IBDQ remission was defined as an IBDQ score ⩾170.</p>","<p><b>Funding source:</b> AbbVie funded the publication. AbbVie designed the study, conducted research, analysis, data collection, and participated in interpretation of data or writing, reviewing, and approving of the publication.</p>
<p><b>Conflicts of interest: </b>B. Chen, X. Gao, J. Zhong, J. Ren, X. Zhu, Z. Liu, K. Wu, and M. H. Chen have nothing to disclose. J. Kalabic, Z. Yu, B. Huang, N. Kwatra, T. Doan, and A. M. Robinson are AbbVie employees and may own AbbVie stock and/or options.</p>"
Chen 2025,2017,PUB,26396645,"<p><b>Study design and number of study arms:</b> randomized, double-blind, placebo-controlled.  &nbsp;</p><p><b>Single-centre or multi-centre? </b>Multi-centre  &nbsp;</p><p><b>Countries</b>: Single&nbsp;</p><p><b>Study chronology: </b>August 2017 through August 2020&nbsp;</p><p><b>Setting: </b>30 centres&nbsp;</p>","<p><b>Induction or maintenance study? </b>Induction &nbsp;</p><p><b>Active or inactive disease at beginning of study? </b>Active &nbsp;</p><p><b>Inclusion criteria: </b>Eligible patients were aged 18–80 years with a CD diagnosis involving the ileum and/or colon (based on clinical, endoscopic, and histopathologic evidence) within ≥3 months of screening, and with moderately-to-severely active CD (defined as a CDAI score of 220–400 points) and by one of three additional assessments: 1) C-reactive protein (CRP) serum concentration of &gt;2.87 mg/L at screening; 2) ileocolonoscopy confirming ≥3 non-anastomotic ulcerations or 10 aphthous ulcerations consistent with CD, within 4 months of screening; or 3) fecal calprotectin (FCP) of &gt;250 µg/g at screening in conjunction with imaging of CD ulcerations within 4 months of screening. They also had inadequate response, loss of response, or intolerance to ≥1 prior CD treatments: corticosteroids (CS), immunomodulators, or anti-TNFα agents.&nbsp;</p><p><b>Exclusion criteria:</b> Not reported&nbsp;</p><p><b>Baseline Disease characteristics </b>&nbsp;</p><ul><li>Fistulating disease: 29 out of 214 patients &nbsp;</li><li>Location of disease (ileal, colonic, etc): Ileum only (39), Colon only (40), Both ileum and colon (135)&nbsp;</li><li>Duration or length of disease since diagnosis: within ≥3 months of screening&nbsp;</li><li>Disease activity score CDAI mean (SD) IG: 298.7 (40.19)&nbsp;</li><li>Length of active disease: 3.7 (3.0)/&nbsp;</li><li>Endoscopic disease activity scoring: IG: 16.1 (9.33), Placebo: 16.7 (9.62)&nbsp;</li></ul><p><b><i>Other baseline characteristics</i></b> &nbsp;</p><p>Age at beginning of study per IG/CG: Mean (SD) years 31.1(10.1)/31.1(8.1) &nbsp;</p><p>Sex per IG/CG: Male: 96/54; Female:  48/16&nbsp;</p><p>Smoking per IG/CG: NR&nbsp;</p><p><b>Number randomized per IG/CG: 71 randomised to placebo, 144 vedolizumab 300mg at Week 0, Week 2, and Week 6.&nbsp;</b></p><p><b>Number reaching end of study per IG/CG:</b> &nbsp;</p><p>IG:134 (46 receiving vedolizumab 300g Q8W; 88 receiving vedolizumab 300mg Q4W)&nbsp;</p><p>CG: 56 (18 receiving placebo; 38 receiving vedolizumab 300mg Q4W)&nbsp;</p>","<p><b>IG: </b>Vedolizumab 300 mg intravenous&nbsp;</p><p><b>CG: </b>Placebo &nbsp;</p><p><b>Duration of study: </b>60 week &nbsp;</p><p><b>Measurement time-points during study: </b>Weeks 10,30,60.&nbsp;</p><p><b>Any follow-up measurements after study end? </b>None&nbsp;</p>",<p><b>Primary outcomes as defined by study authors: </b> The primary study endpoint was the proportion of patients with enhanced clinical response (≥100-point decrease in total CDAI score from baseline) at Week 10.&nbsp;</p><p><b>Secondary outcomes as defined by study authors: </b>The secondary endpoint was the proportion of patients with clinical remission (CDAI score of ≤150 points) at Week 10.&nbsp;</p>,"<p><b>Funding source: </b>This study was sponsored by Takeda Development Center Asia, Pte Ltd&nbsp;</p><p><b>Conflicts of interest: </b>The authors declare the following financial interests/personal relationships which may be considered as potential competing interests: M. Chen reports speaker honorarium from AstraZeneca China, Takeda China, Eisai China, and Xian Janssen. X. Gao and Q. Cao report no conflicts of interest to disclose. T. Kitagawa, Y. Sun, and L. Yang are employees of Takeda and hold stock and/or share options in Takeda. G. Rossiter is a former employee of Takeda and holds Takeda stock and/or share options in Takeda.&nbsp;</p>"
Colombel 2007 (CHARM) - Induction (non-responders),2007,PUB,26396424,"<p><b>Study design and number of study arms:</b> randomized, double-blind, placebo-controlled.&nbsp;</p>
<p><b>Single-centre or multi-centre? </b>Multi-centre&nbsp;</p>
<p><b>Countries</b>: multiple</p>
<p><b>Study chronology: </b>July 2003 to September 2005</p>
<p><b>Setting:</b> 92 hospital sites around the world</p>","<p><b>Induction or maintenance study? </b>Induction</p><p><b>Active or inactive&nbsp;disease at beginning of study? :</b> Active</p><p><b>Inclusion criteria: </b>men and women 18 –75 years of age with known CD of at least 4 months’ duration(radiologic/endoscopic confirmation required) that at the screening visits was moderately to severely active, as defined by a baseline Crohn’s Disease Activity Index(CDAI) score of 220 – 450 points.</p><p><b>Exclusion criteria:</b> excluded if they had ulcerative colitis, symptomatic obstructive disease, bowel resection within the past 6 months, an ostomy, extensive small bowel resection (as determined by the investigator), or short bowel syndrome; were currently receiving total parenteral nutrition; had a history of cancer, Listeria, human immunodeficiency virus, central nervous system demyelinating disease, or untreated tuberculosis; had received investigational chemical agents within 30 days or investigational biologic therapy within 3 months before screening; had received antibiotic treatment for non-CD–related infections within 3 weeks before screening; were pregnant or breast-feeding; had a history of significant drug or alcohol abuse within the past year; had poorly controlled medical conditions; had received treatment with adalimumab or participated in an adalimumab clinical study;had received enema therapy within 2 weeks before screening; had received cyclosporine, mycophenolate mofetil, or tacrolimus within 8 weeks of screening; had a positiveClostridium difficile stool assay; or had clinically significant deviations in prespecified laboratory parameters.</p><p><b>Baseline Disease characteristics</b></p><ul><li data-list-item-id=""e146b9bb2a611c319aa06b46967901928"">Fistulating disease: 53 out of 279 patients</li><li data-list-item-id=""e44df11bc2472ac8984afc05f75b3069a"">Location of disease (ileal, colonic, etc): Colonic 206, Ileal 214, Gastroduodenal &nbsp;10, Other 44, out of 279 patients</li><li data-list-item-id=""e752ca5e0452fb87ba28229f893b6e725"">Duration or length of disease since diagnosis: at least 4 months of duration</li><li data-list-item-id=""e6b7b3cc2b363cd6e3aca7078a3255be7"">Disease activity score CDAI mean(SD) IG: 301.6 (56.4)</li><li data-list-item-id=""ef1ba07947ff4bf7a3cdff3f117eaa976"">Length of active disease: NR</li><li data-list-item-id=""eafe5a065b40f8938441bfa1448444cee"">Endoscopic disease activity scoring: NR</li></ul><p><i><b>Other baseline characteristics</b></i></p><p><b>Age at beginning of study per IG/CG: </b>Mean(SD) years<b> </b>37.9(11.8)</p><p><b>Sex per IG/CG : &nbsp;</b>108/171</p><p><b>Smoking per IG/CG : </b>101 out of 279</p><p><b>Number randomized per IG/CG :</b> 91 randomised to placebo, 88 adalimumab &nbsp;40mg every other week, 100 adalimumab 40mg weekly&nbsp;</p><p><b>Number reaching end of study per IG/CG:</b> 11 randomised to placebo, 25 adalimumab &nbsp;40mg every other week, 24 adalimumab 40mg weekly&nbsp;</p>","<p>IG1= Adalimumab 40mg eow subcutaneous</p>
<p>IG2= Adalimumab 40mg weekly subcutaneous</p>
<p>CG<b>: </b>Placebo</p>
<p><b>Duration of study</b>: 56 week</p>
<p><b>Measurement time-points during study: &nbsp;</b>weeks 0, 2, 4, 6, 8, 12, 16,20, 26, 32, 40, 48, 56</p>
<p><b>Any follow-up measurements after study end? </b>week 60 (4 week follow up)</p>","<p><b>Primary outcomes as defined by study authors:&nbsp;</b></p>
<p>The co-primary efficacy end points were the percentage of week-4 responders (defined as a decrease in CDAI scores &gt;=70 points at week 4 compared with baseline (“randomized responders”) who achieved clinical remission (CDAI score &gt; 150) at weeks 26 and 56.&nbsp;</p>
<p><b>Secondary outcomes as defined by study authors: </b>Prespecified secondary end points and subgroup analyses included (1)percentage of patients with a clinical response (decrease in CDAI score from baseline by &gt;=70 points and by more than &gt;=100points) at weeks 26 and 56; (2) changes from baseline in Inflammatory Bowel Disease Questionnaire (IBDQ) total scores at weeks 26 and 56; (3) percentage of patients in clinical remission at weeks 26 and 56 who were able to discontinue corticosteroid use; (4) percentage of patients in clinical remission at weeks 26 and 56 who were able to discontinue corticosteroid use for &gt;=90 days; (5) percentage of patients with fistula remission (closure of all fistulas that were draining at screening and baseline visits);(6) previous/concomitant use of immunosuppressants (with vs without), and previous use of TNF antagonists(experienced vs naive); and (7) median time in clinical remission among randomized responders achieving remission.</p>","<p><b>Funding source:</b> Supported by a research grant from Abbott Laboratories (AbbottPark, IL).v</p>
<p><b>Conflicts of interest: </b>The authors acknowledge the contribution of Lori Lush, PharmD, ofJK Associates, Inc, and Michael Nissen, ELS, of Abbott Laboratories for medical writing and editing support in the development and revision of this manuscript. Jean-Frédéric Colombel, William Sandborn, Paul Rutgeerts, RobertEnns, Stephen Hanauer, Remo Panaccione, and Stefen Schreiber have served as consultants for Abbott Laboratories and have participated in continuing medical education events supported by unrestricted educational grants from Abbott Laboratories. Dan Byczkowski, Ju Li, Jeffrey Kent, and Paul Pollack are employees of Abbott Laboratories.</p>
<p>The author was contacted on 14 October 2021 about whether they can provide data for only patients with active disease during week 4 randomisation, and about whether they re-randomised their patients for the maintenance part of the study.</p>"
