Analysis group,Analysis number,Subgroup,Subgroup number,Experimental cases,Experimental N,Control cases,Control N,Weight,Mean,CI start,CI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,ID
2,5,Mixed ages,2,,207,,216,43.984026146967125,-0.04016461684409118,-0.23180294682141217,0.15147371313322983,,,,0.053044693594578085,1,0.8178475226175962,0,0.4107800484203009,,0.6812338252329031,subgroup:460711085631899321
2,6,"Less than 2 years (BSID-III, WPPSI-IV, NEPSY-II)",1,,269,,264,56.01597385303288,0.038407188666255886,-0.13140697968904322,0.208221357021555,,,,0,0,1,0,0.4432887270972373,,0.6575569098612715,subgroup:460711107652519642
2,6,"Mixed ages (Raven’s Color Progressive Matrices, Color Trail Test, Malin’s Intelligence Scale for Children, WISC-IV<sup>INDIA</sup>, CVS, or NEPSY-II)",2,,207,,216,43.984026146967125,-0.04016461684409118,-0.23180294682141217,0.15147371313322983,,,,0.053044693594578085,1,0.8178475226175962,0,0.4107800484203009,,0.6812338252329031,subgroup:460711113585362680
2,8,Less than 2 years,1,,269,,264,55.78164972232247,-0.27781418848818434,-0.44843569274813383,-0.10719268422823486,,,,0,0,1,0,3.1913081893914415,,0.001416301168841512,subgroup:460711168411469698
2,8,Mixed ages,2,,207,,216,44.21835027767754,-0.02939864146328126,-0.2210351173721502,0.1622378344455877,,,,0.1148732377569298,1,0.7346628527660903,0,0.300674901211594,,0.7636624099904661,subgroup:460711173502568339
2,9,"Less than 2 years (BSID-III, WPPSI-IV, NEPSY-II)",1,,269,,264,55.78164972232247,-0.27781418848818434,-0.44843569274813383,-0.10719268422823486,,,,0,0,1,0,3.1913081893914415,,0.001416301168841512,subgroup:460711200653871028
2,9,"Mixed ages (Raven’s Color Progressive Matrices, Color Trail Test, Malin’s Intelligence Scale for Children, WISC-IV<sup>INDIA</sup>, CVS, or NEPSY-II)",2,,207,,216,44.21835027767754,-0.02939864146328126,-0.2210351173721502,0.1622378344455877,,,,0.1148732377569298,1,0.7346628527660903,0,0.300674901211594,,0.7636624099904661,subgroup:460711206222596027
2,11,Less than 2 years,1,,269,,264,56.02601638154191,0.03119978783561438,-0.13860901766976153,0.2010085933409903,,,,1.603600824956999e-33,0,0,100,0.3601136013006059,,0.718762182550903,subgroup:460711240810399782
2,11,Mixed ages,2,,207,,216,43.973983618458085,-0.03622191440687599,-0.22789325209091288,0.15544942327716088,,,,0.36778830061385337,1,0.5442125769947936,0,0.37039261345167773,,0.711089977463765,subgroup:460711246674823208
2,12,"Less than 2 years (BSID-III, WPPSI-IV, NEPSY-II)",1,,269,,264,56.02601638154191,0.03119978783561438,-0.13860901766976153,0.2010085933409903,,,,1.603600824956999e-33,0,0,100,0.3601136013006059,,0.718762182550903,subgroup:460711268408395852
2,12,"Mixed ages (Raven’s Color Progressive Matrices, Color Trail Test, Malin’s Intelligence Scale for Children, WISC-IVINDIA, CVS, or NEPSY-II)",2,,207,,216,43.973983618458085,0.00041282197141364094,-0.19125851571262323,0.19208415965545053,,,,0.504961168724019,1,0.4773283570797072,0,0.004221372928128452,,0.9966318417183242,subgroup:460711273413249101
2,21,Less than 2 years,1,,277,,286,39.94005805362837,40.139999999999986,9.376025250624732,70.90397474937524,0,,,0,0,1,0,2.557307857010103,,0.010548581567549738,subgroup:460710730398204875
2,21,Mixed ages,2,,89,,79,60.05994194637162,31.765420022238434,-106.991725260462,170.52256530493887,8854.275472250412,,,8.561264933164983,1,0.003433921121766881,88.31948306930488,0.4486909778269777,,0.6536545952959865,subgroup:460710735114437580
2,22,"Less than 2 years (BSID-III, WPPSI-IV, NEPSY-II)",1,,277,,286,39.94005805362837,40.139999999999986,9.376025250624732,70.90397474937524,0,,,0,0,1,0,2.557307857010103,,0.010548581567549738,subgroup:460710820334044316
2,22,"Mixed ages (Raven’s Color Progressive Matrices, Color Trail Test, Malin’s Intelligence Scale for Children, WISC-IV<sup>INDIA</sup>, CVS, or NEPSY-II)",2,,89,,79,60.05994194637162,31.765420022238434,-106.991725260462,170.52256530493887,8854.275472250412,,,8.561264933164983,1,0.003433921121766881,88.31948306930488,0.4486909778269777,,0.6536545952959865,subgroup:460710837781824672
2,24,Less than 2 years,1,,280,,287,50.37373201854338,-1.8499999999999996,-2.2573184544138876,-1.4426815455861115,0,,,0,0,1,0,8.901961922193399,,5.48680936222181e-19,subgroup:460710973230319100
2,24,Mixed ages,2,,74,,75,49.626267981456614,-1.1019820663909183,-3.6824044770645665,1.47844034428273,2.0455430941881434,,,1.7412846672401059,1,0.18697624113037425,42.57113619538289,0.8370122476076988,,0.40258569188980864,subgroup:460710982098388477
2,25,"Less than 2 years (BSID-III, WPPSI-IV, NEPSY-II)",1,,280,,287,50.37373201854338,-1.8499999999999996,-2.2573184544138876,-1.4426815455861115,0,,,0,0,1,0,8.901961922193399,,5.48680936222181e-19,subgroup:460711005077407251
2,25,"Mixed ages (Raven’s Color Progressive Matrices, Color Trail Test, Malin’s Intelligence Scale for Children, WISC-IV<sup>INDIA</sup>, CVS, or NEPSY-II)",2,,74,,75,49.626267981456614,-1.1019820663909183,-3.6824044770645665,1.47844034428273,2.0455430941881434,,,1.7412846672401059,1,0.18697624113037425,42.57113619538289,0.8370122476076988,,0.40258569188980864,subgroup:460711014445647382
