Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,4,Change in systolic blood pressure from baseline to endpoint (6 to 12 months follow-up),,,SUBGROUP_AND_OVERALL,Cocco 2005,2005,,,-4.3,7.07,,45,-0.9,7.07,,45,,,20.017021394795222,-3.4,-6.3213005855955,-0.47869941440449937,
1,4,Change in systolic blood pressure from baseline to endpoint (6 to 12 months follow-up),,,SUBGROUP_AND_OVERALL,Guy-Grand 2004,2004,,,-9.8,17.43,,304,-9.8,17.61,,310,,,21.539369217590995,0,-2.7716135021275643,2.7716135021275643,
1,4,Change in systolic blood pressure from baseline to endpoint (6 to 12 months follow-up),,,SUBGROUP_AND_OVERALL,XENDOS 2001-2006,2004,,,-11.21,13.45,,399,-7.66,13.75,,423,,,34.56860379611766,-3.5500000000000007,-5.409742466432309,-1.6902575335676926,Participants with diastolic BP ≥ 90 mm Hg at baseline.
1,5,Change in diastolic blood pressure from baseline to endpoint (6 to 12 months follow-up),,,SUBGROUP_AND_OVERALL,Bakris 2002,2002,,,-11.4,8.3,,267,-9.2,8.4,,265,,,27.553723989632207,-2.200000000000001,-3.6191535142330826,-0.7808464857669193,
1,5,Change in diastolic blood pressure from baseline to endpoint (6 to 12 months follow-up),,,SUBGROUP_AND_OVERALL,Cocco 2005,2005,,,-3.6,5.18,,45,-0.8,5.18,,45,,,17.035387148090006,-2.8,-4.940358844891753,-0.6596411551082468,
1,5,Change in diastolic blood pressure from baseline to endpoint (6 to 12 months follow-up),,,SUBGROUP_AND_OVERALL,Guy-Grand 2004,2004,,,-7.5,10.46,,304,-7.3,10.56,,310,,,23.340927063317043,-0.20000000000000018,-1.8626547525040689,1.4626547525040685,
1,5,Change in diastolic blood pressure from baseline to endpoint (6 to 12 months follow-up),,,SUBGROUP_AND_OVERALL,XENDOS 2001-2006,2004,,,-9.12,7.85,,399,-6.65,9.59,,423,,,32.06996179896073,-2.469999999999999,-3.665194060183297,-1.2748059398167007,Participants with diastolic BP ≥ 90 mm Hg at baseline.
2,1,Serious adverse events,,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,,,28,781,,,22,524,,,0,0.8539168897683622,0.49399026753835196,1.476089920283829,Phen/Top low and high dose combined
2,2,All adverse events,,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,,,685,781,,,405,524,,,0,1.134790787372947,1.07586492966352,1.196944054593601,Phen/Top low and high dose combined
2,3,Change in body weight from baseline to endpoint (13 months follow-up),,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,-10.1,6.9,,514,-1.9,7.6,,516,,,0,-8.2,-9.08646820948166,-7.313531790518339,Phen/Top high dose
2,3,Change in body weight from baseline to endpoint (13 months follow-up),,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,-8.2,6.9,,256,-1.9,7.6,,516,,,0,-6.299999999999999,-7.369778698783703,-5.230221301216295,Phen/Top low dose
2,4,Change in systolic blood pressure from baseline to endpoint (13 months follow-up),,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,-9.1,13.5,,514,-4.9,13.5,,516,,,0,-4.199999999999999,-5.848899026328148,-2.5511009736718506,Phen/Top high dose
2,4,Change in systolic blood pressure from baseline to endpoint (13 months follow-up),,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,-6.9,13,,256,-4.9,13.5,,516,,,0,-2,-3.9730071899115975,-0.026992810088402486,Phen/Top low dose
2,5,Change in diastolic blood pressure from baseline to endpoint (13 months follow-up),,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,-5.8,8,,514,-3.9,8,,516,,,0,-1.9,-2.877125348935199,-0.9228746510648008,Phen/Top high dose
2,5,Change in diastolic blood pressure from baseline to endpoint (13 months follow-up),,,SUBGROUP_AND_OVERALL,CONQUER 2013,2013,,,-5.2,9,,256,-3.9,8,,516,,,0,-1.3000000000000003,-2.60073886262905,0.0007388626290496525,Phen/Top low dose
3,1,All-cause mortality,,,SUBGROUP_AND_OVERALL,Nissen 2016,2016,,,,,63,4164,,,63,4119,,,0,0.989193083573487,0.6994826358279848,1.398895278410106,
3,2,Cardiovascular morbidity,,,SUBGROUP_AND_OVERALL,Nissen 2016,2016,,,,,132,4164,,,118,4119,,,0,1.1065549748449177,0.8665010445012087,1.4131130252230508,
3,3,Serious adverse events,,,SUBGROUP_AND_OVERALL,Nissen 2016,2016,,,,,891,4164,,,843,4119,,,0,1.0455172449157497,0.9615269233426256,1.136844203609167,
3,4,All adverse events,,,SUBGROUP_AND_OVERALL,Nissen 2016,2016,,,,,1796,4164,,,1053,4119,,,0,1.6871707294377805,1.584626236984665,1.7963510914019778,
3,5,Change in body weight from baseline to endpoint (28 months follow-up),,,SUBGROUP_AND_OVERALL,Nissen 2016,2016,,,-1.9,4.26,,4164,0,3.5,,4119,,,0,-1.9,-2.067828731019286,-1.7321712689807138,
3,6,Change in systolic blood pressure from baseline to endpoint (28 months follow-up),,,SUBGROUP_AND_OVERALL,Nissen 2016,2016,,,2.2,14.45,,4164,2.2,13.51,,4119,,,0,0,-0.6023707631034134,0.6023707631034134,
3,7,Change in diastolic blood pressure from baseline to endpoint (28 months follow-up),,,SUBGROUP_AND_OVERALL,Nissen 2016,2016,,,1.4,9.05,,4164,1.1,8.5,,4119,,,0,0.2999999999999998,-0.0780742253947298,0.6780742253947294,
4,1,Change in systolic blood pressure from baseline to endpoint (15 months follow-up),,,SUBGROUP_AND_OVERALL,STEP 1 2023,2023,,,-4.67,1.02,,177,1.59,1.36,,97,,,0,-6.26,-6.56956269144192,-5.9504373085580795,Patients with uncontrolled hypertension at baseline (i.e. systolic BP ≥ 140 mmHg or diastolic BP ≥ 90 mmHg)
4,2,Change in diastolic blood pressure from baseline to endpoint (15 months follow-up),,,SUBGROUP_AND_OVERALL,STEP 1 2023,2023,,,-2.31,0.68,,177,1.43,0.91,,97,,,0,-3.74,-3.946955332043452,-3.5330446679565486,Patients with uncontrolled hypertension at baseline (i.e. systolic BP ≥ 140 mmHg or diastolic BP ≥ 90 mmHg)
5,1,Change in systolic blood pressure from baseline to endpoint (16 months follow-up),,,SUBGROUP_AND_OVERALL,SURMOUNT-1 2024,2024,,,-19.6,12.6,,153,-13.5,12.6,,42,,,0,-6.100000000000001,-10.401952206743907,-1.7980477932560959,Patients with systolic BP ≥ 140 mmHg at baseline.
5,1,Change in systolic blood pressure from baseline to endpoint (16 months follow-up),,,SUBGROUP_AND_OVERALL,SURMOUNT-1 2024,2024,,,-5.4,11.6,,500,-2.3,11.6,,135,,,0,-3.1000000000000005,-5.305164825651117,-0.8948351743488843,Patients on antihypertensive medication at baseline.
5,2,Change in diastolic blood pressure from baseline to endpoint (16 months follow-up),,,SUBGROUP_AND_OVERALL,SURMOUNT-1 2024,2024,,,-3.5,7.9,,500,-1.9,7.9,,135,,,0,-1.6,-3.101793286434812,-0.09820671356518806,Patients on antihypertensive medication at baseline.
5,2,Change in diastolic blood pressure from baseline to endpoint (16 months follow-up),,,SUBGROUP_AND_OVERALL,SURMOUNT-1 2024,2024,,,-11.8,8.6,,168,-6.6,8.6,,39,,,0,-5.200000000000001,-8.196020430721386,-2.2039795692786166,Patients with diastolic BP ≥ 90 mmHg at baseline.
