Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
3,1,Time to disease recurrence,multiple bladder cancer,2,SUBGROUP_AND_OVERALL,Geavlete 2012,2012,-0.415515,0.186647,,,,82,,,,63,,,51.68691618456383,0.6600002930147645,0.45779380767483185,0.9515209237801208,HR and p-value (if not provided)&nbsp;calculated with Parmar method:- Geavlete 2012- O'Brien 2013- Riedl 2001
3,1,Time to disease recurrence,multiple bladder cancer,2,SUBGROUP_AND_OVERALL,O’Brien 2013,2013,-0.274437,0.71223,,,,25,,,,19,,,3.549622133112109,0.7599998827333468,0.18817514100947427,3.06947994648039,
3,1,Time to disease recurrence,multiple bladder cancer,2,SUBGROUP_AND_OVERALL,Riedl 2001,2001,-1.171183,0.378995,,,,32,,,,20,,,12.53590488391577,0.309999994265913,0.14748931443709573,0.6515726024738748,
4,1,Time to disease recurrence,5-ALA,1,SUBGROUP_AND_OVERALL,Babjuk 2005,2005,-0.478,0.223601,,,,60,,,,62,,,6.864535711299985,0.620022196981994,0.40001633032014594,0.961029577074288,
4,1,Time to disease recurrence,5-ALA,1,SUBGROUP_AND_OVERALL,Filbeck 2002,2002,-0.9416,0.340721,,,,88,,,,103,,,4.779234008387962,0.39000333055901476,0.2000074048686025,0.7604848327843158,
4,1,Time to disease recurrence,5-ALA,1,SUBGROUP_AND_OVERALL,Riedl 2001,2001,-0.2357,0.101318,,,,51,,,,51,,,9.30528696186857,0.7900176436786672,0.6477311044716466,0.9635601455833958,
4,1,Time to disease recurrence,5-ALA,1,SUBGROUP_AND_OVERALL,Rolevich 2017,2017,-0.579818,0.183285,,,,174,,,,203,,,7.698201576425558,0.5600002773417163,0.39099910855634207,0.8020486588337326,
4,1,Time to disease recurrence,5-ALA,1,SUBGROUP_AND_OVERALL,Schumacher 2010,2010,-0.040822,0.161816,,,,141,,,,138,,,8.14496534073151,0.959999994739445,0.6990901800502662,1.3182848453592486,
4,1,Time to disease recurrence,5-ALA,1,SUBGROUP_AND_OVERALL,Stenzl 2011,2011,0.309688,0.201166,,,,183,,,,176,,,7.325386056968636,1.3629997918502947,0.9188888460563867,2.0217553413092,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Drăgoescu 2017,2017,-0.569161,0.256098,,,,57,,,,56,,,6.224012199920601,0.5660001136408994,0.34263009413375867,0.9349912168440402,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Geavlete 2010,2010,-1.0217,0.12508,,,,72,,,,64,,,8.877885243850343,0.3599824495393309,0.28171698953324925,0.4599912990375135,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Geavlete 2012,2012,-0.3857,0.296896,,,,125,,,,114,,,5.483504887727607,0.6799744874307581,0.3799918525482713,1.2167768873359903,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Gkritsios 2014,2014,-0.1985,1.052678,,,,48,,,,37,,,0.859632738310131,0.8199597707404048,0.10417209713697788,6.454070179163161,
