Analysis group,Analysis number,Analysis name,Analysis group name,Data source,Data source eligibility,Data type,Log-scale data,Outcome,Intervention grouping,Experimental intervention,Control intervention,Subgroup by,Filter criteria,Experimental group label,Control group label,Statistical method,Effect measure,Unit of effect measure,Analysis model,Heterogeneity estimator,Tau² CI,Subgroup estimates,Overall estimates,Test for subgroup differences,Prediction interval,Swap event and non-event,CI method,CI/PI level,Sort studies by,Graph label (left),Graph label (right),Graph scale,Show risk of bias,Experimental cases,Experimental N,Control cases,Control N,Mean,CI start,CI end,PI start,PI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,Subgroup Chi²,Subgroup df,Subgroup P,Subgroup I²,ID
1,1,Pressure injury occurrence (category/stage 1 to 4),2-hourly repositioning versus 4-hourly repositioning on any type of support surface,Custom input,#N/A,Dichotomous,true,,,,,,,2-hourly repositioning,4-hourly repositioning,MH,Risk Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours 2-hourly repositioning,Favours 4-hourly repositioning,177.31429004020822,true,64,562,62,542,1.0486384392857526,0.7884437845862395,1.3947000380309051,,,,,,4.084133671807215,3,0.25252145699540063,26.545009515506123,0.32639586628665845,,0.7441248651918415,,,,,analysis:407717890957629054
2,1,Pressure injury occurrence (category/stage 1 to 4),2-hourly repositioning versus 3-hourly repositioning on any type of support surface,Custom input,#N/A,Dichotomous,true,,,,,,,2-hourly repositioning,3-hourly repositioning,MH,Risk Ratio,,Random effect,DL,true,true,true,true,false,false,Wald,95%,STUDY,Favours 2-hourly repositioning,Favours 3-hourly repositioning,100,true,47,397,45,398,1.1005863618900977,0.29668548095537955,4.082742222767062,,,0.8154012762165951,0,100,5.295965633268846,2,0.07079401610616154,62.235404485328324,0.14329492566889732,,0.8860572632444481,,,,,analysis:460689484608676339
3,1,Pressure injury occurrence (category/stage 1 to 4),3-hourly repositioning versus 4-hourly repositioning on any type of support surface,Custom input,#N/A,Dichotomous,true,,,,,,,3-hourly repositioning,4-hourly repositioning,MH,Risk Ratio,,Random effect,DL,true,true,true,true,false,false,Wald,95%,STUDY,Favours 3-hourly repositioning,Favours 4-hourly repositioning,100,true,45,398,40,378,0.9935203437270061,0.22272047647533127,4.431934993227974,,,1.2618462928508634,0,86.37557741603814,7.9762207333311075,2,0.018534754060014924,74.92546825287344,0.008520632350109247,,0.993201601260912,,,,,analysis:460689823781069635
4,1,Pressure injury occurrence (category/stage 1 to 4),4-hourly repositioning versus 6-hourly repositioning on viscoelastic polyurethane foam support surface,Custom input,#N/A,Dichotomous,true,,,,,,,4-hourly repositioning,6-hourly repositioning,MH,Risk Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours 4-hourly repositioning,Favours 6-hourly repositioning,100,true,30,66,39,63,0.7342657342657343,0.5291120689588469,1.0189640345526336,,,,,,0,0,1,0,1.8475926976885002,,0.06466128688550199,,,,,analysis:460689990948987796
5,1,Pressure injury occurrence (category/stage 1 to 4),Real-time patient sensor data with reminders for 2-hour repositioning versus real-time patient sensor data without reminders and nurse-initiated repositioning,Custom input,#N/A,Dichotomous,true,,,,,,,Real-time patient sensor data with reminders for 2-hour repositioning,Real-time patient sensor data without reminders and nurse-initiated repositioning,MH,Risk Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours real-time patient sensor data with reminders for 2-hour repositioning,Favours real-time patient sensor data without reminders and nurse-initiated repositioning,100,true,5,671,15,555,0.27570789865871825,0.10083523565606896,0.7538520130213129,,,,,,0,0,1,0,2.5105466660107347,,0.01205443882749211,,,,,analysis:460554936654557994
6,1,Pressure injury occurrence (category/stage 1 to 4),30° tilt and 3-hourly repositioning overnight versus 90° tilt and 6-hourly repositioning overnight,Custom input,#N/A,Dichotomous,true,,,,,,,30ᵒ tilt 3-hourly overnight,90ᵒ tilt overnight,MH,Risk Ratio,,Random effect,DL,true,true,true,true,false,false,Wald,95%,STUDY,Favours 30° tilt,Favours 90° tilt,1000,true,6,117,15,135,0.6240620819015514,0.09801118346624142,3.9735616721885676,,,1.2392947559890963,0,100,3.2099832809645985,1,0.07319028048379805,68.84718976793236,0.4992164515245697,,0.6176269078408572,,,,,analysis:407717890969687690
7,1,Pressure injury occurrence (category/stage 1 to 4),30° head of bed elevation versus 45° head of bed elevation,Custom input,#N/A,Dichotomous,true,,,,,,,30° head of bed elevation,45° head of bed elevation,MH,Risk Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours 30° head of bed elevation,Favours 45° head of bed elevation,100,true,0,40,0,40,,,,,,,,,,,,,,,,,,,,analysis:460554602904089271
8,1,Pressure injury occurrence (category/stage 1 to 4),Prone position with recruitment manoeuvres versus supine position,Custom input,#N/A,Dichotomous,true,,,,,,,Prone position with recruitment manoeuvres,Supine position,MH,Risk Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours prone position with recruitment manoeuvres,Favours supine position,100,true,34,56,8,60,4.553571428571429,2.3100691491795806,8.975927306100802,,,,,,0,0,1,0,4.378104996664994,,0.000011971567655054941,,,,,analysis:460555083012699578
9,1,Pressure injury occurrence (category/stage 1 to 4),Micromovement versus standard care,Custom input,#N/A,Dichotomous,true,,,,,,,Micromovement,Standard care,MH,Risk Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours micromovement,Favours standard care,100,true,6,237,22,240,0.2763288213931991,0.11412416208752965,0.66907494553161,,,,,,0.3174401104266379,1,0.5731502431740556,0,2.850640804209051,,0.004363122752958743,,,,,analysis:460080317012383840
