Analysis group,Analysis number,Analysis name,Analysis group name,Data source,Data source eligibility,Data type,Log-scale data,Outcome,Intervention grouping,Experimental intervention,Control intervention,Subgroup by,Filter criteria,Experimental group label,Control group label,Statistical method,Effect measure,Unit of effect measure,Analysis model,Heterogeneity estimator,Tau² CI,Subgroup estimates,Overall estimates,Test for subgroup differences,Prediction interval,Swap event and non-event,CI method,CI/PI level,Sort studies by,Graph label (left),Graph label (right),Graph scale,Show risk of bias,Experimental cases,Experimental N,Control cases,Control N,Mean,CI start,CI end,PI start,PI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,Subgroup Chi²,Subgroup df,Subgroup P,Subgroup I²,ID
31,1,Clinical remission,Induction - Risankizumab vs Ustekinumab,Custom input,#N/A,Dichotomous,true,,,,,,,Risankizumab,Ustekinumab,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours risankizumab,Favours ustekinumab,100,false,75,128,54,137,1.4865451388888888,1.153577278865576,1.9156206440953065,,,0,,,0,0,1,0,3.0641838185438153,,0.0021826475476484112,,,,,analysis:445367821024892611
32,1,Clinical relapse,Maintenance &nbsp;- Adalimumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Adalimumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours adalimumab,Favours placebo,100,true,268,455,242,278,0.6974324235782761,0.6225780130348239,0.7812868030581422,,,0.0030054222675866046,,,3.711100350339972,3,0.29439760512084723,19.161442246497824,6.220653333529067,,4.950889614875223e-10,,,,,analysis:429511024281419472
32,2,Clinical loss of response,Maintenance &nbsp;- Adalimumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Adalimumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours adalimumab,Favours placebo,100,true,211,391,172,213,0.6726132671367492,0.6032622656933533,0.7499368564158423,,,0,,,0.40296454356217104,2,0.8175181487581639,0,7.1430126949329935,,9.130718958721706e-13,,,,,analysis:438707964638080628
33,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Certolizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Certolizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Certolizumab,Favours placebo,100,true,113,216,152,212,0.7296539961013645,0.626231250874075,0.8501571157357428,,,0,,,0,0,1,0,4.041530733268425,,0.000053103419661439134,,,,,analysis:429511038831722194
33,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;Certolizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Certolizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours placebo,Favours Certolizumab,100,true,82,216,140,212,0.5748677248677249,0.47258998782361095,0.699280369049925,,,0,,,0,0,1,0,5.538543943134179,,3.049967246681935e-8,,,,,analysis:438707994279227007
34,1,Clinical relapse,Maintenance &nbsp;-&nbsp;CTP13 vs Infliximab,Custom input,#N/A,Dichotomous,true,,,,,,,CTP13,Infliximab,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours CTP13,Favours infliximab,100,true,53,146,46,130,1.1828085906400485,0.5500820330706546,2.543322773663834,,,0.23339909845545675,,,3.9861763972249573,1,0.04587513129234444,74.91330286597034,0.42982050751103246,,0.6673262151470817,,,,,analysis:429511041609400302
34,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;CTP13 vs Infliximab,Custom input,#N/A,Dichotomous,true,,,,,,,CTP13,Infliximab,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours CTP13,Favours Infliximab,100,true,25,77,38,78,0.6664388243335612,0.4492021311852651,0.9887324118591986,,,0,,,0,0,1,0,2.0162651572388075,,0.04377225628521892,,,,,analysis:438708006839594635
35,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Infliximab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Infliximab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Infliximab,Favours Placebo,5,true,203,358,189,245,0.7322825324966072,0.6539521983732854,0.8199952668307299,,,0,,,0.41192024748420525,2,0.8138656184189526,0,5.3981377295900606,,6.733616862547923e-8,,,,,analysis:429511042967830513
35,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;Infliximab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Infliximab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Infliximab,Favours Placebo,5,true,71,133,102,135,0.7208716046689906,0.6027273104420426,0.8621740900324025,,,0,,,0.7790379566020362,1,0.3774355713113643,0,3.5837913221770914,,0.0003386426728201185,,,,,analysis:438708017126387351
36,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Natalizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Natalizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Natalizumab,Favours Placebo,100,true,73,214,89,214,0.8202247191011236,0.6421788785402797,1.0476342531753304,,,0,,,0,0,1,0,1.5872556395977158,,0.11245475778906863,,,,,analysis:429511044225597428
36,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;Natalizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Natalizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Natalizumab,Favours Placebo,100,true,66,214,122,214,0.5409836065573771,0.4290024736352384,0.6821948136659591,,,0,,,0,0,1,0,5.191890146633094,,2.0816982358592187e-7,,,,,analysis:438708047148166819
37,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Tofacitinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Tofacitinib,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Tofacitinib,Favours Placebo,100,true,87,121,47,59,0.9025848426235273,0.7611865162956549,1.0702493813189318,,,0,,,0,0,1,0,1.1789924714376403,,0.23840119452462938,,,,,analysis:429511045507219446
37,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;Tofacitinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Tofacitinib,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Tofacitinib,Favours Placebo,100,true,81,121,44,59,0.8976333583771601,0.7388897040984106,1.0904816261509906,,,0,,,0,0,1,0,1.0876122735309084,,0.2767663269511049,,,,,analysis:438708057258536617
38,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Ustekinumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Ustekinumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Ustekinumab,Favours Placebo,100,true,183,336,143,206,0.8260246004992993,0.7244963285043711,0.9417806740837201,,,0.0001799623799401061,,,1.0202246179363978,1,0.3124660270756071,1.9823691352700412,2.8563891866207074,,0.004284895480352999,,,,,analysis:429511046590398457
38,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;Ustekinumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Ustekinumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Ustekinumab,Favours Placebo,100,true,145,336,124,206,0.7274498123523077,0.6139451521049062,0.8619389332697018,,,0,,,0.5338776924893085,1,0.4649812231628092,0,3.6765080024667465,,0.00023644844126498408,,,,,analysis:438708067803803317
39,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Vedolizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Vedolizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Vedolizumab,Favours Placebo,100,true,150,287,98,147,0.7886493559845038,0.6719756593581936,0.9255808570340425,,,0,,,0.20503289586207815,1,0.650688754704582,0,2.906695584135629,,0.003652684725243357,,,,,analysis:429511047703986171
39,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;Vedolizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Vedolizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Vedolizumab,Favours Placebo,100,true,137,287,86,147,0.6850383894468698,0.3741775153817428,1.2541576543881736,,,0.13920713542732577,,,3.076049170068578,1,0.07945356562847217,67.49076673642035,1.2259985687981898,,0.22019923669465502,,,,,analysis:438708084153200404
40,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Risankizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Risankizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Risankizumab,Favours Placebo,5,true,202,358,112,184,0.926975259377494,0.7999829391182773,1.0741268213107824,,,0,,,2.7605850794371596e-30,0,0,0,1.0087178908765566,,0.31310996277300795,,,,,analysis:432998444767641950
41,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Upadacitinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Upadacitinib,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Upadacitinib,Favours Placebo,5,true,207,337,140,165,0.7239296311996609,0.6508742954070668,0.8051848331191402,,,0,,,0,0,1,0,5.952265426343281,,2.6445601853018983e-9,,,,,analysis:443618781128365216
41,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;Upadacitinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Upadacitinib,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Upadacitinib,Favours Placebo,5,true,182,337,140,165,0.6364985163204748,0.5657944546138662,0.7160380558247998,,,0,,,0,0,1,0,7.519744735655234,,5.488329149158634e-14,,,,,analysis:443618820241560752
42,1,Clinical relapse,Maintenance &nbsp;-&nbsp;InfliximabAza vs Aza,Custom input,#N/A,Dichotomous,true,,,,,,,InfliximabAza6MP,AZA,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours InfliximabAza,Favours Aza,100,true,17,130,56,127,0.2829838309081774,0.09055373773685982,0.8843350982172822,,,0.5335004707398391,,,4.6464192636842725,1,0.031118464830191428,78.47805066116499,2.171397590429851,,0.02990113090164835,,,,,analysis:443619683104791824
43,1,Clinical relapse,Maintenance &nbsp;-&nbsp;VedolizumabAza vs Aza,Custom input,#N/A,Dichotomous,true,,,,,,,VedolizumabAza,AZA,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours VedolizumabAza,Favours Aza,100,true,192,308,120,153,0.7948051948051948,0.7048118317225494,0.8962892920588765,,,0,,,0,0,1,0,3.7458280364962397,,0.0001797997287449131,,,,,analysis:443619735948828527
43,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;VedolizumabAza vs Aza,Custom input,#N/A,Dichotomous,true,,,,,,,VedolizumabAza,AZA,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours VedolizumabAza,Favours Aza,100,true,137,308,46,153,1.4794607566346696,1.127162538324384,1.9418708979415331,,,0,,,0,0,1,0,2.822598846235822,,0.004763613494996886,,,,,analysis:443619758552981367
44,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Infliximab vs Aza,Custom input,#N/A,Dichotomous,true,,,,,,,Infliximab,AZA,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Infliximab,Favours Aza,100,true,6,69,25,71,0.24695652173913046,0.10799608110653358,0.5647197843163216,,,0,,,0,0,1,0,3.314032597788626,,0.000919607855190685,,,,,analysis:443619807843655566
45,1,Clinical loss of response,Maintenance &nbsp;-&nbsp;Infliximab vs Adalimumab,Custom input,#N/A,Dichotomous,true,,,,,,,Infliximab,Adalimumab,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Infliximab,Favours Adalimumab,5,true,7,37,10,36,0.6810810810810811,0.2911221515331376,1.5933910784998204,,,0,,,0,0,1,0,0.8856771641761132,,0.3757915267526595,,,,,analysis:443620924399109116
46,1,Clinical relapse,Maintenance &nbsp;-&nbsp;CTP13 vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,CTP13,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours CTP13,Favours Placebo,100,true,76,213,87,112,0.45933840591441366,0.37388792251406344,0.5643182313278878,,,0,,,0,0,1,0,7.407963180949016,,1.282538969936303e-13,,,,,analysis:445342202681503296
46,2,Clinical loss of response,Maintenance &nbsp;-&nbsp;CTP13 vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,CTP13,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours CTP13,Favours Placebo,100,true,69,213,79,112,0.4592619005170262,0.3656442797720166,0.5768488800044209,,,0,,,0,0,1,0,6.690287567987214,,2.2273247077074807e-11,,,,,analysis:445342202682027587
47,1,Clinical relapse,Maintenance &nbsp;-&nbsp;Etrolizumab vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Etrolizumab,Placebo,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours Etrolizumab,Favours Placebo,100,true,134,217,151,217,0.8874172185430463,0.7739891654570407,1.0174681441459874,,,0,,,0,0,1,0,1.7117774065071403,,0.08693769726503092,,,,,analysis:445342244498976377
48,1,Clinical relapse,Maintenance - Filgotinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Filgotinib,Placebo,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours Filgotinib,Favours placebo,10,true,152,223,85,112,0.8981271432339752,0.7826487265047102,1.0306441933612052,,,0,,,0,0,1,0,1.5301112920542774,,0.1259891836385281,,,,,analysis:459816831774219472
48,2,Clinical loss of response,Maintenance - Filgotinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Filgotinib,Placebo,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours Filgotinib,Favours placebo,10,true,139,223,78,112,0.895021271702886,0.7632583482071116,1.0495307109084924,,,0,,,2.917244230630887e-32,0,0,0,1.3649860658453252,,0.17225742958745346,,,,,analysis:459816909347613024
48,3,Withdrawals due to adverse events,Maintenance - Filgotinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Filgotinib,Placebo,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours placebo,Favours filgotinib,10,true,35,223,7,112,2.511210762331839,1.1521802801760173,5.4732576154556885,,,0,,,7.800460352265238e-32,0,0,0,2.316320738184953,,0.02054076285324695,,,,,analysis:459816927284029798
48,4,Serious adverse events,Maintenance - Filgotinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Filgotinib,Placebo,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours placebo,Favours filgotinib,10,true,27,222,8,112,1.7027027027027026,0.7998482033895467,3.6246833855537277,,,0,,,0,0,1,0,1.38061757534031,,0.1673965765210526,,,,,analysis:459816969368365436
48,5,Total adverse events,Maintenance - Filgotinib vs Placebo,Custom input,#N/A,Dichotomous,true,,,,,,,Filgotinib,Placebo,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours placebo,Favours filgotinib,10,true,155,222,71,112,1.101383073214059,0.933683119915768,1.2992038177490879,,,0,,,0,0,1,0,1.1457906377971039,,0.2518818091977425,,,,,analysis:459816970739640702
