Analysis group,Analysis number,Analysis name,Analysis group name,Data source,Data source eligibility,Data type,Log-scale data,Outcome,Intervention grouping,Experimental intervention,Control intervention,Subgroup by,Filter criteria,Experimental group label,Control group label,Statistical method,Effect measure,Unit of effect measure,Analysis model,Heterogeneity estimator,Tau² CI,Subgroup estimates,Overall estimates,Test for subgroup differences,Prediction interval,Swap event and non-event,CI method,CI/PI level,Sort studies by,Graph label (left),Graph label (right),Graph scale,Show risk of bias,Experimental cases,Experimental N,Control cases,Control N,Mean,CI start,CI end,PI start,PI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,Subgroup Chi²,Subgroup df,Subgroup P,Subgroup I²,ID
2,6,Diabetic ketoacidosis,Insulin aspart versus regular human insulin,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin aspart,Regular human insulin,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin aspart,Favours regular human insulin,1000,true,6,1446,3,706,0.9720828157763184,0.24096059183125504,3.9215748664385814,,,,,,1.1311039810567767,2,0.56804666114218,0,0.03978682263386682,,0.9682630819261766,,,,,analysis:457577076569467266
2,7,Quality of life,Insulin aspart versus regular human insulin,Custom input,#N/A,Continuous,false,,,,,,,Insulin aspart,Regular human insulin,IV,Mean Difference,,Random effect,REML,true,true,true,true,false,false,HKSJ,95%,STUDY,Favours insulin aspart,Favours regular human insulin,5,true,,707,,358,2.3000000000000007,1.3197420048745991,3.2802579951254023,,,0,,,0,0,1,0,,0,0.000004251256315960879,,,,,analysis:457977172420776994
2,8,Adherence to treatment,Insulin aspart versus regular human insulin,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin aspart,Regular human insulin,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin aspart,Favours regular human insulin,2,true,552,596,263,286,1.0071707454002603,0.9666247162665673,1.0494175178015783,,,0,,,0,0,1,0,0.34081809298998494,,0.7332405294502036,,,,,analysis:457577076587817348
2,9,Deaths: All-cause mortality,Insulin aspart versus regular human insulin,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin aspart,Regular human insulin,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin aspart,Favours regular human insulin,10000,true,1,1446,0,706,4.510305647157095,0.07117140502206185,285.829077344634,,,,,,0,0,1,0,0.7115932280499208,,0.4767167068763626,,,,,analysis:457981669313688448
2,10,Microvascular complication: Retinopathy,Insulin aspart versus regular human insulin,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin aspart,Regular human insulin,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin aspart,Favours regular human insulin,1000,true,1,143,0,62,1.3125,0.054206655930011054,31.779423032924385,,,0,,,0,0,1,0,0.16724175486697068,,0.8671798314770912,,,,,analysis:457577076613507463
2,11,Adverse events: Mild/Moderate adverse events,Insulin aspart versus regular human insulin,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin aspart,Regular human insulin,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin aspart,Favours regular human insulin,2,true,580,850,275,420,1.0232806640349956,0.9177565794946757,1.1409379576057581,,,0.002164122803654949,,,1.4231442914276076,1,0.23288680712477738,29.73305616137744,0.4144387550689112,,0.6785528124551536,,,,,analysis:457577076640770442
2,12,Adverse events: Severe/Serious adverse events,Insulin aspart versus regular human insulin,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin aspart,Regular human insulin,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin aspart,Favours regular human insulin,20,true,36,850,24,420,0.7442300920908469,0.44998851650652033,1.2308723659740877,,,0,,,0.0019559241603462896,1,0.9647244007296281,0,1.150766805458188,,0.2498282039522367,,,,,analysis:457577076647586187
2,13,Body weight change,Insulin aspart versus regular human insulin,Custom input,#N/A,Continuous,false,,,,,,,Insulin aspart,Regular human insulin,IV,Mean Difference,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin aspart,Favours regular human insulin,1,true,,1280,,626,-0.09984626087410757,-0.20716997605965892,0.007477454311443768,,,0.0014114129333138276,,,1.3042764775184323,1,0.253433674628045,23.32913939361698,1.8234094390592566,,0.06824140176561272,,,,,analysis:457577076673800589
3,1,Glycaemic control: HbA1c %,Insulin glulisine versus insulin lispro&nbsp;,Custom input,#N/A,Continuous,false,,,,,,,Insulin glulisine,Insulin lispro,IV,Mean Difference,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin glulisine,Favours insulin lispro,1,true,,463,,457,0.007345206099454798,-0.11317242282940429,0.1278628350283139,,,0,,,0.00515738819556947,1,0.942749168849066,0,0.11945422044814222,,0.9049155070753044,,,,,analysis:458972674298458386
3,2,Hypoglycaemia: Severe/Serious hypoglycaemia,Insulin glulisine versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin glulisine,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin glulisine,Favours insulin lispro,20,true,9,132,6,135,1.5340909090909092,0.5616883529127387,4.189930065580318,,,0,,,0,0,1,0,0.834781060085304,,0.4038409998049397,,,,,analysis:458984618843446743
3,3,Adverse events: Mild/moderate adverse events,Insulin glulisine versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin glulisine,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin glulisine,Favours insulin lispro,2,true,318,471,314,468,0.9936349724183283,0.8942417785928634,1.104075521909027,,,0.0018962519028276929,,,1.4834400296431314,1,0.22323741382455065,32.5891185341299,0.1187461285849652,,0.9054764897576038,,,,,analysis:458984662590299616
3,4,Adverse events: Severe/serious adverse events,Insulin glulisine versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Insulin glulisine,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours insulin glulisine,Favours insulin lispro,5,true,65,471,50,468,1.2851807865577702,0.9113301249095515,1.812394443013916,,,0,,,0.00015569846112499066,1,0.9900443194886388,0,1.4305586726262922,,0.15255673898693548,,,,,analysis:458984751522651659
4,1,Glycaemic control: HbA1c %,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Continuous,false,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,0.5,true,,571,,565,-0.01922415292252058,-0.1511463563395882,0.11269805049454704,-0.20485555299243666,0.1664072471473955,0.004439862493286145,,,1.8283113050224888,1,0.1763273009694316,45.30471931924636,0.285612629151675,,0.7751748299164849,,,,,analysis:459503957840999722
4,2,Glycaemic control: Fasting blood glucose,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Continuous,false,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Mean Difference,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,3,true,,161,,168,-0.45,-0.9967665670158197,0.0967665670158196,,,0,,,0,0,1,0,1.6130902038447168,,0.1067249118245079,,,,,analysis:459640377317809385
4,3,Hypoglycaemia: Mild/Moderate (non-severe) hypoglycaemia,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,1.2,true,573,627,569,620,0.9934859023668635,0.9615647487847051,1.0264667454263072,,,0,,,0.25588589003398154,1,0.6129608360152285,0,0.39222165714804547,,0.6948944443909807,,,,,analysis:459640382768569578
4,4,Hypoglycaemia: Severe/Serious hypoglycaemia,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,20,true,36,627,45,620,0.79109428138913,0.5182698103398372,1.2075373667553926,,,0,,,0.45294506563069825,1,0.5009397257220818,0,1.086004464133206,,0.2774770339635776,,,,,analysis:459640385434049771
4,5,Nocturnal hypoglycaemia: Mild/Moderate nocturnal hypoglycaemia,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,1.5,true,257,627,261,620,0.9746596097230474,0.855365066562481,1.11059171336417,,,0,,,0.011197693604027748,1,0.9157258395994257,0,0.3853124638324916,,0.7000059291703469,,,,,analysis:457576843518208285
4,6,Diabetic ketoacidosis,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,100000,true,1,627,1,620,0.995580827842145,0.062266661597751564,15.918328674338982,,,,,,2.031715820100528,1,0.15404701857958591,50.78051811643025,0.0031316470640988625,,0.9975013112416021,,,,,analysis:459640411755142409
4,7,Adherence to treatment,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,1.2,true,591,627,588,620,0.9889569256260379,0.9495705645097648,1.0299769572666098,0.9329595017914257,1.048315386536849,0.00045449407104495795,,,2.035592489190803,1,0.15365471655890073,50.87425379538886,0.5355296340500626,,0.592283673809179,,,,,analysis:459640418202311978
4,8,Deaths: All-cause mortality,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,1000,true,1,627,1,620,0.980020834874768,0.061195295156574514,15.694684278117286,,,,,,0,0,1,0,0.014261712626400518,,0.988621185420007,,,,,analysis:459640421207268651
4,9,Macrovascular complications: Non-fatal myocardial infarction,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,5000,true,1,627,1,620,0.995580827842145,0.062266661597751564,15.918328674338982,,,,,,2.031715820100528,1,0.15404701857958591,50.78051811643025,0.0031316470640988625,,0.9975013112416021,,,,,analysis:459640423859903788
4,10,Macrovascular complications: Non-fatal stroke,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,5000,true,1,627,1,620,0.9955808278421451,0.062266661597751564,15.918328674338982,,,,,,1.9687985836284905,1,0.16057575630297083,49.20760263058486,0.003131647064098784,,0.9975013112416021,,,,,analysis:459640426390117677
4,11,Microvascular complication: Nephropathy,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,5000,true,1,176,0,178,7.473501540437258,0.14828385618888312,376.6642351394784,,,,,,0,0,1,0,1.0056657677198901,,0.31457638907093366,,,,,analysis:459640429031742767
4,12,Adverse events: Mild/Moderate adverse events,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,1.5,true,262,627,246,620,1.0493273765069102,0.9222593211134537,1.1939027536826838,,,0,,,0.29745930327699266,1,0.5854796968387176,0,0.7311150987501509,,0.4647088581905723,,,,,analysis:459640437360057656
4,13,Adverse events: Severe/Serious adverse events,Ultra-rapid lispro insulin versus insulin lispro&nbsp;,Custom input,#N/A,Dichotomous,true,,,,,,,Ultra-rapid lispro insulin,Insulin lispro,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours ultra rapid lispro insulin,Favours insulin lispro,5,true,61,627,72,620,0.8278057109077016,0.6011801700834879,1.1398617737445342,,,0,,,0.9448343773711635,1,0.33103782652787817,0,1.157882074591367,,0.24691218346769084,,,,,analysis:459640439972060473
5,1,Glycaemic control: HbA1c %,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Continuous,false,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Mean Difference,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,0.3,true,,674,,675,-0.029124505722097443,-0.12710768086496463,0.06885866942076975,,,0.0011074934053811947,,,1.2845193395207746,1,0.2570605382938205,22.149868107624034,0.5825794295766618,,0.560176459320336,,,,,analysis:459504437401204847
5,2,Glycaemic control: Fasting blood glucose,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Continuous,false,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,2,true,,673,,670,-0.10804332851412987,-0.6960200173328258,0.479933360304566,-1.0094864962227998,0.7933998391945402,0.12153799371721005,,,3.0789227302482916,1,0.07931329801557552,67.52110762067235,0.36015208882340755,,0.7187334021419178,,,,,analysis:459640266303757341
5,3,Hypoglycaemia: Mild/Moderate (non-severe) hypoglycaemia,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,1.1,true,709,728,707,722,0.9930716848904082,0.9671477956212073,1.0196904504110822,0.9540818536903671,1.033654887698061,0.00023548089379652915,,,2.6857471106082267,1,0.10124979148229896,62.7664125170171,0.5151500836076162,,0.6064481490458199,,,,,analysis:458972631987892396
5,4,Hypoglycaemia: Severe/Serious hypoglycaemia,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,3,true,69,728,77,722,0.8875312473141717,0.6517973942460771,1.2085223443861446,,,0,,,0.6946198397854795,1,0.4045978424197827,0,0.7574952900477802,,0.4487531927686148,,,,,analysis:459640518203170266
5,5,Nocturnal hypoglycaemia: Mild/Moderate nocturnal hypoglycaemia,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,1.5,true,536,728,533,722,0.9883075321850081,0.923051386194217,1.0581770341094583,,,0.0006656791620092656,,,1.2984084498956245,1,0.25450426269436455,22.982633078182175,0.33746421178367103,,0.7357669869131653,,,,,analysis:459640278765820996
5,6,Nocturnal hypoglycaemia: Severe/Serious nocturnal hypoglycaemia,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,10,true,19,728,23,722,0.8267878284384708,0.45174200572756884,1.5132046712216667,,,0,,,0.9230135241456341,1,0.33668510510465877,0,0.6167711208454867,,0.5373857063588172,,,,,analysis:459640288120429644
5,7,Diabetic ketoacidosis,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,MH,Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,50,true,3,386,2,380,1.4804177545691906,0.24598029093509632,8.90980622761343,,,,,,0,0,1,0,0.42842068995079935,,0.6683448651656017,,,,,analysis:459640295189929062
5,8,Quality of life,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Continuous,false,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Mean Difference,,Random effect,REML,false,true,false,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,5,true,,,,,,,,,,,,,,,,,,,,0.32252312867749355,1,0.5700954006783481,0,analysis:458984648711609823
5,9,Adherence to treatment,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,1.2,true,709,728,705,722,0.9982140218610016,0.9650615337083254,1.0325053881393969,0.9460464457279025,1.0532582601409666,0.00045303358812004896,,,4.026074056688007,1,0.04480216873910692,75.16190745823896,0.10373043268977261,,0.9173832751399474,,,,,analysis:459640300775431271
5,10,Deaths: All-cause mortality,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,5000,true,0,728,1,722,0.13321519195220938,0.002643007777979294,6.7144287333243815,,,,,,0,0,1,0,1.0078638170329415,,0.3135198577633409,,,,,analysis:459640306220948609
5,11,Macrovascular complications: Non-fatal myocardial infarction,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,5000,true,1,728,0,722,7.38905609893065,0.1466175227450357,372.3848896839504,,,,,,0,0,1,0,1,,0.31731052126128756,,,,,analysis:459640313080470686
5,12,Macrovascular complications: Non-fatal stroke,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,5000,true,0,728,1,722,0.13321519195220938,0.002643007777979294,6.7144287333243815,,,,,,0,0,1,0,1.0078638170329415,,0.3135198577633409,,,,,analysis:459640318075886766
5,13,Microvascular complication: Nephropathy,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,PETO,Peto Odds Ratio,,Fixed effect,#N/A,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,100,true,1,728,6,722,0.23679680218758542,0.05367206352246914,1.044728334374405,,,,,,0.44146028843317775,1,0.5064185011337865,0,1.902184995441423,,0.05714697372669864,,,,,analysis:459640323322698927
5,14,Microvascular complication: Retinopathy,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,10,true,19,728,13,722,1.435331380617292,0.7069194026162677,2.914301353959375,,,0,,,0.8748418391572302,1,0.3496184593409848,0,1.0001246554480379,,0.3172501990876606,,,,,analysis:459640326328442032
5,15,Accidents,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,3,true,118,728,111,722,1.0447889326346638,0.8269465376308058,1.320017515138594,,,0,,,0.5017769322424397,1,0.47872044612482345,0,0.3672563666492063,,0.7134277985409362,,,,,analysis:459640329622019275
5,16,Adverse events: Mild/Moderate adverse events,Fast-acting insulin aspart versus insulin aspart,Custom input,#N/A,Dichotomous,true,,,,,,,Fast-acting insulin aspart,Insulin aspart,IV,Risk Ratio,,Random effect,REML,false,true,true,true,false,false,Wald,95%,STUDY,Favours fast-acting insulin aspart,Favours insulin aspart,1.2,true,564,728,568,722,0.9880780561446372,0.9382775153138802,1.0405218382622816,,,0,,,0.2613602433746256,1,0.6091872286527216,0,0.45454046505459733,,0.6494398754466667,,,,,analysis:459640545383308870
