Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,16,Radiographic outliers in femur coronal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,4,30,,,4,30,,,5.838185,1.0,0.275214,3.633536,90 knees 81 patients
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,7,59,,,7,67,,,10.920885,1.135593,0.423025,3.048453,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,8,86,,,2,82,,,6.190092,3.813953,0.834432,17.432499,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Chareancholvanich 2013,2013,,,,,0,40,,,1,40,,,1.760963,0.333333,0.013984,7.945347,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Ferrara 2015,2015,,,,,0,15,,,1,15,,,1.809907,0.333333,0.01465,7.584305,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Hamilton 2013,2013,,,,,4,26,,,1,26,,,3.613059,4.0,0.478779,33.418358,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,2,69,,,4,64,,,5.391853,0.463768,0.087921,2.446303,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,,,19,49,,,9,46,,,15.402784,1.981859,1.000586,3.925467,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Liao 2024,2024,,,,,11,54,,,9,53,,,13.587951,1.199588,0.541572,2.657101,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,6,60,,,6,30,,,10.255361,0.5,0.17615,1.419243,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Qiu 2017,2017,,,,,0,10,,,1,16,,,1.826379,0.515152,0.022989,11.54392,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Roh 2013,2013,,,,,0,42,,,2,48,,,1.94109,0.227907,0.011249,4.617243,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Sariali 2019,2019,,,,,0,40,,,2,40,,,1.944982,0.2,0.009904,4.038646,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Tammachote 2018,2018,,,,,0,51,,,0,51,,,,,,,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,8,43,,,3,47,,,8.077784,2.914729,0.826119,10.2838,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,9,61,,,2,64,,,6.365413,4.721311,1.062464,20.980275,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,,,3,15,,,1,26,,,3.473658,5.2,0.592467,45.639669,
1,17,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,3,30,,,5,30,,,7.437841,0.6,0.157279,2.28893,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,22,59,,,21,67,,,11.363476,1.189669,0.732575,1.931969,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,42,86,,,54,82,,,19.996161,0.741602,0.568041,0.968194,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Ferrara 2015,2015,,,,,1,15,,,0,15,,,0.43568,3.0,0.131851,68.258743,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Hamilton 2013,2013,,,,,11,26,,,8,26,,,6.360491,1.375,0.662167,2.855208,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,10,69,,,3,64,,,2.548762,3.091787,0.890642,10.732881,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,,,21,49,,,22,46,,,12.68071,0.896104,0.575796,1.394594,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Liao 2024,2024,,,,,14,54,,,16,53,,,8.371595,0.858796,0.467102,1.578952,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Roh 2013,2013,,,,,4,42,,,3,48,,,1.949695,1.52381,0.361565,6.422064,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,29,43,,,23,46,,,15.903842,1.348837,0.944954,1.925345,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,32,61,,,31,64,,,16.243244,1.083025,0.764874,1.533511,
1,18,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,5,30,,,10,30,,,4.146345,0.5,0.193999,1.288663,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,18,59,,,15,67,,,10.367282,1.362712,0.75605,2.456164,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,29,86,,,23,82,,,11.652086,1.202224,0.761959,1.896878,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Ferrara 2015,2015,,,,,0,15,,,1,15,,,1.224777,0.333333,0.01465,7.584305,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Hamilton 2013,2013,,,,,17,26,,,13,26,,,11.468178,1.307692,0.812941,2.103547,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,20,69,,,8,64,,,8.89082,2.318841,1.099701,4.88953,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,,,14,49,,,9,46,,,8.996303,1.460317,0.700666,3.043573,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Liao 2024,2024,,,,,7,54,,,5,53,,,6.26391,1.374074,0.46511,4.059422,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,7,60,,,11,30,,,8.071232,0.318182,0.137335,0.737171,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Qiu 2017,2017,,,,,0,10,,,2,16,,,1.368207,0.309091,0.016338,5.847422,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Roh 2013,2013,,,,,2,42,,,3,48,,,3.315878,0.761905,0.133648,4.34348,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,17,43,,,26,47,,,11.707596,0.714669,0.455619,1.121007,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,13,61,,,2,64,,,4.348339,6.819672,1.604821,28.980143,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,,,7,15,,,2,26,,,4.38856,6.066667,1.441332,25.535023,
1,19,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,6,30,,,11,30,,,7.936831,0.545455,0.231655,1.284326,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Chotanaphuti 2014,2014,,,,,0,40,,,11,40,,,2.320588,0.043478,0.002649,0.713654,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,5,69,,,6,64,,,9.549472,0.772947,0.247938,2.40966,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Liao 2024,2024,,,,,10,54,,,13,53,,,14.936533,0.754986,0.363058,1.570007,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,8,60,,,15,30,,,14.845986,0.266667,0.127523,0.557634,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Roh 2013,2013,,,,,4,42,,,6,48,,,8.967123,0.761905,0.230527,2.518143,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Sariali 2019,2019,,,,,2,40,,,8,40,,,6.647624,0.25,0.056557,1.105085,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Tammachote 2018,2018,,,,,1,44,,,1,42,,,2.411466,0.954545,0.061674,14.773722,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,5,43,,,7,47,,,10.267981,0.780731,0.267659,2.277299,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,14,61,,,11,64,,,15.341439,1.33532,0.658118,2.709363,
1,20,Radiographic outliers in femur rotation,,,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,,,6,15,,,12,26,,,14.711787,0.866667,0.411024,1.827413,itt n= 22 or n= 30
2,1,Functional outcome measure,KSS FUNCTIONAL,1,SUBGROUP_AND_OVERALL,Lionberger 2014,2014,,,73.0,24.7,,30,67.3,28.03,,30,,,22.278884,5.7,-7.668865,19.068865,
2,1,Functional outcome measure,KSS FUNCTIONAL,1,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,57.3,10.7,,30,52.5,16.9,,30,,,77.721116,4.8,-2.357671,11.957671,
2,1,Functional outcome measure,KSS Knee,2,SUBGROUP_AND_OVERALL,Lionberger 2014,2014,,,75.7,18.1,,30,74.7,19.7,,30,,,10.772837,1.0,-8.573108,10.573108,
2,1,Functional outcome measure,KSS Knee,2,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,92.3,7.1,,30,89.9,6.0,,30,,,89.227163,2.4,-0.926362,5.726362,
2,2,Radiographic lower limb alignment measured by outliers in FTCA,,,SUBGROUP_AND_OVERALL,Lionberger 2014,2014,,,,,6,30,,,3,30,,,27.825038,2.0,0.550428,7.267072,
2,2,Radiographic lower limb alignment measured by outliers in FTCA,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,8,30,,,7,30,,,41.92902,1.142857,0.474451,2.752911,81 patients 90 knees
2,2,Radiographic lower limb alignment measured by outliers in FTCA,,,SUBGROUP_AND_OVERALL,Zahn 2020,2020,,,,,14,75,,,3,75,,,30.245942,4.666667,1.398323,15.574206,
2,3,Operative time,,,SUBGROUP_AND_OVERALL,Lionberger 2014,2014,,,141.67,15.66,,30,167.6,26.4,,30,,,33.797181,-25.93,-36.913936,-14.946064,
2,3,Operative time,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,73.7,16.0,,30,93.0,15.0,,30,,,66.202819,-19.3,-27.148018,-11.451982,
2,4,Range of motion,,,SUBGROUP_AND_OVERALL,Lionberger 2014,2014,,,118.2,12.4,,30,119.7,12.0,,30,,,63.661659,-1.5,-7.674768,4.674768,
2,4,Range of motion,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,105.6,16.2,,30,100.7,16.1,,30,,,36.338341,4.9,-3.272917,13.072917,
2,5,Range of motion flexion,,,SUBGROUP_AND_OVERALL,Lionberger 2014,2014,,,118.2,12.4,,30,119.7,12.0,,30,,,59.110107,-1.5,-7.674768,4.674768,
2,5,Range of motion flexion,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,105.6,16.2,,30,100.7,16.1,,30,,,40.889893,4.9,-3.272917,13.072917,
2,6,Incision length,,,SUBGROUP_AND_OVERALL,Lionberger 2014,2014,,,12.4,0.0,,30,12.8,0.0,,30,,,,,,,
2,7,Radiographic outliers in femur coronal alignment,,,SUBGROUP_AND_OVERALL,Ollivier 2016,2016,,,,,0,33,,,1,40,,,16.509394,0.401961,0.016915,9.552044,
2,7,Radiographic outliers in femur coronal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,4,30,,,3,30,,,83.490606,1.333333,0.325911,5.454795,90 knees 81 patients
2,8,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Ollivier 2016,2016,,,,,2,33,,,2,40,,,57.27989,1.212121,0.180392,8.144714,
2,8,Radiographic outliers in tibia coronal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,3,30,,,1,30,,,42.72011,3.0,0.330465,27.234348,
2,9,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Ollivier 2016,2016,,,,,3,33,,,2,40,,,68.747017,1.818182,0.32272,10.2435,
2,9,Radiographic outliers in femur sagittal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,5,30,,,0,30,,,31.252983,11.0,0.635058,190.533773,
2,10,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Ollivier 2016,2016,,,,,6,33,,,1,40,,,30.420551,7.272727,0.921192,57.417524,
2,10,Radiographic outliers in tibia sagittal alignment,,,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,6,30,,,3,30,,,69.579449,2.0,0.550428,7.267072,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,19,59,,,22,67,,,11.943084,0.98074,0.592278,1.623983,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,,,4,20,,,2,20,,,1.159344,2.0,0.411879,9.711596,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,26,86,,,15,82,,,8.902106,1.652713,0.945117,2.890078,itt 86.82
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Chareancholvanich 2013,2013,,,,,1,40,,,3,40,,,1.739016,0.333333,0.036191,3.070128,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Hampton 2022,2022,,,,,11,43,,,14,45,,,7.930967,0.822259,0.420753,1.606903,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,9,69,,,14,64,,,8.420499,0.596273,0.277412,1.281637,"itt 69, 64"
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Maus 2018,2018,,,,,15,59,,,8,66,,,4.377683,2.097458,0.958682,4.588933,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Molicnik 2015,2015,,,,,0,19,,,4,19,,,2.608524,0.111111,0.006394,1.930968,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Noble 2012,2012,,,,,0,15,,,0,14,,,,,,,"itt 15, 14"
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,2,30,,,7,15,,,5.410272,0.142857,0.033709,0.605421,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Tammachote 2018,2018,,,,,12,51,,,8,51,,,4.637376,1.5,0.669952,3.358448,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Teeter 2019,2019,,,,,3,25,,,7,25,,,4.057704,0.428571,0.124809,1.471637,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Turgeon 2019,2019,,,,,6,25,,,10,29,,,5.367333,0.696,0.294749,1.643485,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,11,42,,,11,49,,,5.8859,1.166667,0.563894,2.413771,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,11,46,,,13,48,,,7.375401,0.882943,0.44124,1.766812,"itt 61, 64"
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Vide 2017,2017,,,,,6,47,,,17,48,,,9.750693,0.360451,0.155717,0.834363,
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,8,30,,,13,30,,,7.535736,0.615385,0.299294,1.265304,81 patients 90 knees
3,4,Alignment measured by outliers in FTCA,MRI,1,SUBGROUP_AND_OVERALL,Zahn 2020,2020,,,,,14,75,,,5,75,,,2.89836,2.8,1.061792,7.383742,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Hamilton 2013,2013,,,,,4,26,,,5,26,,,11.533239,0.8,0.241644,2.648525,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,,,8,49,,,12,46,,,28.553871,0.62585,0.281495,1.39146,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,4,30,,,4,15,,,12.302121,0.5,0.144751,1.727099,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Qiu 2017,2017,,,,,0,10,,,7,16,,,13.592745,0.10303,0.006518,1.628547,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Roh 2013,2013,,,,,2,42,,,1,48,,,2.152871,2.285714,0.214856,24.316218,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Sariali 2019,2019,,,,,1,40,,,7,40,,,16.146534,0.142857,0.01841,1.108527,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,0,15,,,2,16,,,5.591873,0.2125,0.011027,4.09517,
3,5,Outliers in femur coronal alignment,CT,1,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,,,5,15,,,6,26,,,10.126746,1.444444,0.530138,3.935613,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,7,59,,,7,67,,,22.163872,1.135593,0.423025,3.048453,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,8,86,,,2,82,,,6.922856,3.813953,0.834432,17.432499,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Chareancholvanich 2013,2013,,,,,0,40,,,1,40,,,5.071394,0.333333,0.013984,7.945347,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Ferrara 2015,2015,,,,,0,15,,,1,15,,,5.071394,0.333333,0.01465,7.584305,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,2,69,,,4,64,,,14.032129,0.463768,0.087921,2.446303,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,1,30,,,3,15,,,13.523718,0.166667,0.018904,1.469451,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Tammachote 2018,2018,,,,,0,51,,,0,51,,,,,,,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,8,43,,,3,47,,,9.691998,2.914729,0.826119,10.2838,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,6,46,,,2,48,,,6.61799,3.130435,0.665516,14.724846,
3,6,Outliers in tibia coronal alignment,MRI,1,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,3,30,,,5,30,,,16.904648,0.6,0.157279,2.28893,
3,7,Outliers in femur saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,22,59,,,21,67,,,14.781013,1.189669,0.732575,1.931969,
3,7,Outliers in femur saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,42,86,,,54,82,,,41.551467,0.741602,0.568041,0.968194,
3,7,Outliers in femur saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Ferrara 2015,2015,,,,,1,15,,,0,15,,,0.375788,3.0,0.131851,68.258743,
3,7,Outliers in femur saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,10,69,,,3,64,,,2.339495,3.091787,0.890642,10.732881,
3,7,Outliers in femur saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,29,43,,,23,47,,,16.517991,1.37816,0.963097,1.9721,
3,7,Outliers in femur saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,23,46,,,23,48,,,16.918476,1.043478,0.690488,1.576923,
3,7,Outliers in femur saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,5,30,,,10,30,,,7.515769,0.5,0.193999,1.288663,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,18,59,,,15,67,,,15.291665,1.362712,0.75605,2.456164,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,29,86,,,23,82,,,25.632978,1.202224,0.761959,1.896878,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Ferrara 2015,2015,,,,,0,15,,,1,15,,,1.632839,0.333333,0.01465,7.584305,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,20,69,,,8,64,,,9.03586,2.318841,1.099701,4.88953,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,3,30,,,5,15,,,7.257061,0.3,0.082564,1.090061,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,17,43,,,26,47,,,27.044649,0.714669,0.455619,1.121007,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,11,46,,,2,48,,,2.130797,5.73913,1.344415,24.499587,
3,8,Outliers in tibia saggital alignment,MRI,1,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,,,6,30,,,11,30,,,11.974151,0.545455,0.231655,1.284326,
3,9,Outliers in femur rotation,MRI,1,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,,,5,69,,,6,64,,,19.194465,0.772947,0.247938,2.40966,
3,9,Outliers in femur rotation,MRI,1,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,,,4,30,,,8,15,,,32.887135,0.25,0.089447,0.698737,
3,9,Outliers in femur rotation,MRI,1,SUBGROUP_AND_OVERALL,Tammachote 2018,2018,,,,,1,44,,,1,42,,,3.15487,0.954545,0.061674,14.773722,
3,9,Outliers in femur rotation,MRI,1,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,,,5,43,,,7,47,,,20.622974,0.780731,0.267659,2.277299,
3,9,Outliers in femur rotation,MRI,1,SUBGROUP_AND_OVERALL,Victor 2014,2014,,,,,12,46,,,8,48,,,24.140556,1.565217,0.704723,3.476407,
