Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
2,7,Length of hospital stay,,,SUBGROUP_AND_OVERALL,Abou El Fadl 2021,2021,,,21.63,6.67,,33,25.07,4.67,,34,,,100,-3.4400000000000013,-6.204582329327109,-0.6754176706728936,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Abou El Fadl 2021,2021,,,,,3,33,,,4,34,,,11.653265665494088,0.7727272727272727,0.18710444810272275,3.191305412946192,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Baack 2016,2016,,,,,1,31,,,0,29,,,2.3449925128475915,2.8125,0.11913009976434784,66.3993085345109,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Bernabe-Garcia 2019,,,,,,3,74,,,4,69,,,10.98787778572206,0.6993243243243243,0.16231585544707375,3.0129805202618574,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Bernabe-García 2021,2021,,,,,3,105,,,8,109,,,13.879384020079796,0.3892857142857143,0.10614006311343617,1.4277678277332306,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Frost 2021,2021,,,,,0,24,,,0,6,,,,,,,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Hellstrom 2021,2021,,,,,16,101,,,13,106,,,50.811568228195135,1.2916984006092918,0.6549196295316785,2.5476175745865284,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Robinson 2016,,,,,,2,20,,,0,10,,,2.698183443459172,2.619047619047619,0.13743275829387144,49.9110293353174,
2,8,All‐cause mortality up to hospital discharge and the first year of life&nbsp;,,,SUBGROUP_AND_OVERALL,Wendel 2023,2023,,,,,3,60,,,2,61,,,7.6247283442021665,1.525,0.2641204567500942,8.805168023014826,
3,1,Prevention of parenteral nutrition-associated liver disease during the hospital stay and in the first year of life (Incidence of cholestasis),Any Algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Frost 2021,2021,,,,,1,24,,,0,6,,,9.132016473730118,0.84,0.038262787060141724,18.440893991619912,
3,1,Prevention of parenteral nutrition-associated liver disease during the hospital stay and in the first year of life (Incidence of cholestasis),Any Algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Hellstrom 2021,2021,,,,,5,101,,,10,106,,,80.81586816747303,0.5247524752475248,0.18578317854535942,1.4821856447631667,
3,1,Prevention of parenteral nutrition-associated liver disease during the hospital stay and in the first year of life (Incidence of cholestasis),Any Algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Robinson 2016,,,,,,2,18,,,0,10,,,10.052115358796849,2.8947368421052633,0.15239662761101397,54.984821622364784,
3,2,Feeding intolerance,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Baack 2016,2016,,,,,0,31,,,0,29,,,,,,,
3,2,Feeding intolerance,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Bernabe-Garcia 2019,,,,,,1,55,,,7,55,,,100,0.14285714285714285,0.018177037306294493,1.1227442031072363,
3,2,Feeding intolerance,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Frost 2021,2021,,,,,0,24,,,0,6,,,,,,,
3,2,Feeding intolerance,Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,Yang 2014,2014,,,,,0,18,,,0,18,,,,,,,
3,3,Time taken to achieve full enteral feeds (in days) during the hospital stay,Any fish oil enteral lipid,1,SUBGROUP_AND_OVERALL,Collins 2017,2017,,,17.8,20.1,,631,18.9,13.3,,642,,,100,-1.0999999999999979,-2.9756343406275256,0.7756343406275297,
3,4,Adequacy of growth - Weight (z-scores),Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Wendel 2023,2023,,,-0.67,1.22,,50,-0.58,1.24,,47,,,4.764195969840743,-0.09000000000000008,-0.5799239357569694,0.39992393575696933,
3,4,Adequacy of growth - Weight (z-scores),Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,Collins 2017,2017,,,-1.03,0.96,,613,-1.05,0.98,,592,,,95.23580403015924,0.020000000000000018,-0.08957799262011325,0.12957799262011327,
3,5,Adequacy of growth - Length (z-scores),Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Wendel 2023,2023,,,-0.61,1.33,,50,-0.68,1.33,,47,,,42.468813434601294,0.07000000000000006,-0.45960450167978373,0.5996045016797839,
3,5,Adequacy of growth - Length (z-scores),Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,Collins 2017,2017,,,-1.03,0.96,,613,-1.78,1.05,,592,,,57.531186565398706,0.75,0.6362924085092188,0.8637075914907812,
3,6,Adequacy of growth - Head Circumference (z-scores),Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Wendel 2023,2023,,,0.1,1.26,,50,0.05,1.13,,47,,,8.099061625818816,0.05,-0.42575107004395013,0.5257510700439502,
3,6,Adequacy of growth - Head Circumference (z-scores),Any fish oil&nbsp;,2,SUBGROUP_AND_OVERALL,Collins 2017,2017,,,-1.17,1.27,,592,-1.17,1.23,,613,,,91.9009383741812,0,-0.14123331489812624,0.14123331489812624,
3,7,Incidence of central line-associated bloodstream infections,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Baack 2016,2016,,,,,3,31,,,3,29,,,1.3676342535453874,0.9354838709677419,0.20499306561131594,4.269071591426954,
3,7,Incidence of central line-associated bloodstream infections,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Robinson 2016,,,,,,3,18,,,1,10,,,0.6966332263006393,1.6666666666666667,0.19864528845091983,13.983607662882456,
3,7,Incidence of central line-associated bloodstream infections,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Wendel 2023,2023,,,,,2,60,,,2,60,,,0.8487715171019282,1,0.14558122988201952,6.869017391942697,
3,7,Incidence of central line-associated bloodstream infections,Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,Collins 2017,2017,,,,,160,611,,,182,623,,,96.4962160271491,0.8963867556338915,0.7481798837556776,1.0739519106587534,
3,7,Incidence of central line-associated bloodstream infections,Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,Yang 2014,2014,,,,,1,18,,,2,18,,,0.5907449759029421,0.5,0.04963858184697284,5.036404963596798,
3,8,Length of hospital stay,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Abou El Fadl 2021,2021,,,21.63,6.67,,33,25.07,4.67,,34,,,100,-3.4400000000000013,-6.204582329327109,-0.6754176706728936,
3,9,Duration of parenteral nutrition&nbsp;,Any fish oil enteral lipid,1,SUBGROUP_AND_OVERALL,Yang 2014,2014,,,10,13,,18,13,17,,18,,,100,-3,-12.886545683340202,6.886545683340202,
3,10,Duration of intravenous lipids,Any fish oil enteral lipid,1,SUBGROUP_AND_OVERALL,Yang 2014,2014,,,6,5,,18,11,13,,18,,,100,-5,-11.434468860125566,1.4344688601255653,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Abou El Fadl 2021,2021,,,,,3,33,,,4,34,,,4.765003739982221,0.7727272727272727,0.18710444810272275,3.191305412946192,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Baack 2016,2016,,,,,1,31,,,0,29,,,0.9588640999608858,2.8125,0.11913009976434784,66.3993085345109,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Bernabe-Garcia 2019,,,,,,3,74,,,4,69,,,4.49292758324954,0.6993243243243243,0.16231585544707375,3.0129805202618574,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Bernabe-García 2021,2021,,,,,3,105,,,8,109,,,5.675260365869779,0.3892857142857143,0.10614006311343617,1.4277678277332306,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Frost 2021,2021,,,,,0,24,,,0,6,,,,,,,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Hellstrom 2021,2021,,,,,16,101,,,13,106,,,20.77677790858517,1.2916984006092918,0.6549196295316785,2.5476175745865284,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Robinson 2016,,,,,,2,20,,,0,10,,,1.1032833686535493,2.619047619047619,0.13743275829387144,49.9110293353174,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any algal oil enteral lipid,1,SUBGROUP_AND_OVERALL,Wendel 2023,2023,,,,,3,60,,,2,61,,,3.1177405646944325,1.525,0.2641204567500942,8.805168023014826,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,Collins 2017,2017,,,,,50,631,,,38,642,,,57.79127815207019,1.3387271665693552,0.8908974050310011,2.011668702131252,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,NCT01674478,2018,,,,,0,9,,,0,9,,,,,,,
3,11,All‐cause mortality up to hospital discharge and the first year of life,Any fish oil enteral lipid,2,SUBGROUP_AND_OVERALL,Yang 2014,2014,,,,,1,19,,,1,18,,,1.3188642169342224,0.9473684210526315,0.06393654475633107,14.037463685725433,
