Analysis group,Analysis number,Analysis name,Analysis group name,Data source,Data source eligibility,Data type,Log-scale data,Outcome,Intervention grouping,Experimental intervention,Control intervention,Subgroup by,Filter criteria,Experimental group label,Control group label,Statistical method,Effect measure,Unit of effect measure,Analysis model,Heterogeneity estimator,Tau² CI,Subgroup estimates,Overall estimates,Test for subgroup differences,Prediction interval,Swap event and non-event,CI method,CI/PI level,Sort studies by,Graph label (left),Graph label (right),Graph scale,Show risk of bias,Experimental cases,Experimental N,Control cases,Control N,Mean,CI start,CI end,PI start,PI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,Subgroup Chi²,Subgroup df,Subgroup P,Subgroup I²,ID
1,1,Deferrals,Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Dichotomous,true,,,,,,,Iron,no iron,MH,Risk Ratio,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours iron,Favours no iron,100,true,72,906,128,741,0.39485667369164335,0.20409517655030537,0.7639170870870621,,,0.6732715316189781,,,36.97190895003929,8,0.000011646505559292919,78.36195039101031,2.7597539227507766,,0.005784491453384483,0.33402073299587465,1,0.5633012316850503,0,analysis:458211809863909378
1,2,Hb (g/L),Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Continuous,false,,,,,,,oral iron,no iron,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours no iron,Favours oral iron,20,true,,1024,,916,2.5163034939210704,0.7705646736723035,4.262042314169838,-3.638448910260593,8.671055898102734,9.067746070999727,,,57.11885003033437,16,0.0000015879686636743884,75.74432773986815,2.825087100689445,,0.004726776501510086,0.18130355334480164,2,0.913335747627013,0,analysis:458226251975481277
1,3,Ferritin (ng/mL),Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Continuous,false,,,,,,,Iron,no iron,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours no iron,Favours iron,50,true,,761,,574,12.38740545441025,8.155579529335398,16.6192313794851,0.9787661548294757,23.796044753991023,29.2203314540596,,,32.47666508250738,9,0.00016466324137787147,76.28861517918449,5.7372087090538075,,9.624962070549523e-9,0.5729480089351425,1,0.4490899518791168,0,analysis:458226283598960603
1,4,Ferritin (ng/mL) – reported as geometric mean,Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Contrast level,true,,,,,,,Iron,no iron,IV,Ratio of Geometric Means,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours no iron,Favours iron,50,true,,205,,166,4.198978795023529,3.3405173709209723,5.278051560078045,2.7518300065711117,6.407162825812301,0.03286744914247574,,,10.433253206458208,3,0.015220600560198028,65.93536836847713,12.29577997255484,,9.543113817291031e-35,0,0,1,0,analysis:458226317590648817
1,5,MCV (fl),Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Continuous,false,,,,,,,Iron,no iron,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours no iron,Favours iron,10,false,,232,,198,0.5571409221792771,-0.3337881227890157,1.4480699671475699,-0.3337881227890157,1.4480699671475699,0,,,4.056454670414156,5,0.5413169431062372,0,1.2256600544700824,,0.22032665127585738,3.158557030515673,1,0.07553024661759866,68.33997327454499,analysis:458226296070723558
1,6,Serum iron (μg/dL),Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Continuous,false,,,,,,,Iron,no iron,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours no iron,Favours iron,50,false,,381,,294,5.985047341172887,-1.8115107527081022,13.781605435053876,-8.622796244834843,20.59289092718062,39.725214624175436,,,8.61466826564145,6,0.19643664821807127,38.07240522598348,1.5045712599348882,,0.13243433986231162,8.175154110216159,2,0.016779912593587132,75.53562938341823,analysis:458226301955856363
1,7,TIBC (μg/dL),Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Continuous,false,,,,,,,Iron,no iron,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours iron,Favours no iron,100,false,,321,,264,-24.390637449219128,-40.4295447804494,-8.351730117988858,-55.29530379819373,6.514028899755473,181.66323949700796,,,9.489014591179743,5,0.09107823740035637,49.549751066892796,2.9805503562801934,,0.0028773092735380774,6.795038344598422,1,0.009141209785717308,85.28337958835907,analysis:458226352042137626
1,8,Transferrin saturation (%),Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Continuous,false,,,,,,,Iron,no iron,IV,Mean Difference,,Random effect,REML,false,true,true,true,true,false,Wald,95%,STUDY,Favours no iron,Favours iron,50,false,,462,,398,3.6046898995328456,1.412601878531449,5.796777920534242,-1.1783659162865265,8.387745715352217,4.7045598791971805,,,13.456723996120042,7,0.06173209485558684,51.592935455906726,3.2229829782529444,,0.0012686309229557704,3.339426950128819,2,0.18830122225818846,40.10948495451145,analysis:458226363888949289
1,9,Adverse events,Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Dichotomous,true,,,,,,,oral iron,no iron,MH,Risk Ratio,,Random effect,DL,false,true,true,true,true,false,Wald,95%,STUDY,Favours oral iron,Favours no iron,100,true,455,1569,233,1072,1.6872845520301265,1.1547302790838472,2.465449474294753,0.6899658877901581,4.126188279594124,0.170721693369636,,,41.63057602192794,6,2.1734450450505705e-7,85.58751626006895,2.7034603641776567,,0.006862163153014975,4.153787651960252,2,0.1253189166976202,51.85117373402173,analysis:458226373333211186
1,10,Adherence (n/N),Oral iron vs no iron (placebo/standard of care): before/at 1st donation since treatment – subgroup: sex,Custom input,#N/A,Dichotomous,true,,,,,,,Iron,no iron,MH,Risk Ratio,,Random effect,DL,false,true,true,true,true,false,Wald,95%,STUDY,Favours no iron,Favours iron,5,true,842,1056,525,629,0.9328577234861373,0.8980351568984327,0.9690305836947989,0.8980351568984327,0.9690305836947989,0,,,2.1493634927978826,4,0.7083098232567304,0,3.5807073325144136,,0.0003426653095783859,0.39599312080308424,1,0.5291662631822132,0,analysis:458226383786203200
